,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,成交额(万),总市值(万),流通市值(万),所在地域,所属行业,上市日期
2017,300965.SZ,恒宇信通,45.71,-0.49,-1.06,2795.0,1.82,46.42,45.58,45.58,46.2,0.92,1.7,-282.5,1.99,1285.57,274260.0,75095.82,北京,航空,20210402
2018,600184.SH,光电股份,13.04,-0.14,-1.06,53482.0,1.9,13.24,12.99,13.15,13.18,0.99,1.05,254.76,2.68,7005.67,663424.12,663424.12,湖北,专用机械,20031106
2019,600187.SH,国中水务,2.79,-0.03,-1.06,369578.0,3.19,2.85,2.76,2.79,2.82,1.2,2.29,-66.84,1.42,10349.34,450244.93,450244.93,黑龙江,水务,19981111
2020,000545.SZ,金浦钛业,2.79,-0.03,-1.06,50357.0,1.42,2.83,2.79,2.82,2.82,1.12,0.51,-11.13,1.88,1411.57,275326.43,274927.46,吉林,化工原料,19931215
2021,600420.SH,国药现代,11.14,-0.12,-1.07,82462.0,1.78,11.33,11.13,11.26,11.26,0.63,0.69,20.84,1.46,9235.03,1494066.38,1332421.88,上海,化学制药,20040616
2022,300661.SZ,圣邦股份,85.39,-0.92,-1.07,43306.0,3.58,87.14,84.05,85.76,86.31,1.22,0.97,330.28,11.66,37096.82,3990571.61,3823839.96,北京,半导体,20170606
2023,000697.SZ,*ST炼石,6.49,-0.07,-1.07,42432.0,2.29,6.59,6.44,6.57,6.56,1.02,0.74,-12.38,-8.89,2767.86,435878.82,374400.79,陕西,航空,19970325
2024,301333.SZ,诺思格,87.91,-0.95,-1.07,1376.0,1.72,89.31,87.78,89.2,88.86,0.92,0.92,45.8,3.29,1218.57,527460.0,131865.0,北京,医疗保健,20220802
2025,600309.SH,万华化学,89.74,-0.97,-1.07,72949.0,1.81,91.38,89.74,90.39,90.71,0.87,0.23,17.38,3.71,65879.37,28176086.22,28176086.22,山东,化工原料,20010105
2026,603095.SH,越剑智能,14.79,-0.16,-1.07,6913.0,1.67,15.01,14.76,14.99,14.95,1.01,0.37,26.19,1.09,1026.04,273319.2,273319.2,浙江,纺织机械,20200415
2027,300535.SZ,达威股份,13.86,-0.15,-1.07,8946.0,2.07,14.13,13.84,14.08,14.01,1.02,1.02,98.57,1.61,1247.13,145312.28,121786.6,四川,化工原料,20160812
2028,002515.SZ,金字火腿,4.62,-0.05,-1.07,63993.0,1.5,4.68,4.61,4.67,4.67,0.95,0.73,54.18,2.96,2970.16,451980.74,402397.67,浙江,食品,20101203
2029,300314.SZ,戴维医疗,20.3,-0.22,-1.07,12119.0,2.19,20.67,20.22,20.52,20.52,0.62,0.64,29.22,5.48,2473.81,584640.0,384389.94,浙江,医疗保健,20120508
2030,301298.SZ,东利机械,15.68,-0.17,-1.07,26668.0,2.78,16.11,15.67,15.79,15.85,0.85,2.71,60.66,2.75,4228.36,230182.4,154077.32,河北,汽车配件,20220606
2031,002856.SZ,美芝股份,9.22,-0.1,-1.07,25699.0,3.43,9.51,9.19,9.32,9.32,1.69,2.4,-59.35,2.37,2393.0,124758.41,98657.95,深圳,装修装饰,20170320
2032,600019.SH,宝钢股份,5.53,-0.06,-1.07,509964.0,1.61,5.62,5.53,5.58,5.59,0.81,0.23,16.68,0.63,28373.51,12310996.73,12087429.2,上海,普钢,20001212
2033,002339.SZ,积成电子,7.37,-0.08,-1.07,129553.0,4.7,7.7,7.35,7.44,7.45,0.95,2.71,-12.83,2.21,9715.02,371516.01,352347.62,山东,电气设备,20100122
2034,600353.SH,旭光电子,8.29,-0.09,-1.07,186126.0,3.7,8.51,8.2,8.4,8.38,0.44,2.3,94.7,4.07,15472.19,690385.2,670271.55,四川,元器件,20021120
2035,000011.SZ,深物业A,9.21,-0.1,-1.07,29909.0,1.93,9.39,9.21,9.32,9.31,0.99,0.57,103.83,1.24,2774.78,548896.74,484883.98,深圳,区域地产,19920330
2036,601375.SH,中原证券,3.68,-0.04,-1.08,179350.0,1.61,3.74,3.68,3.73,3.72,1.12,0.52,60.59,1.24,6646.55,1708581.57,1268687.25,河南,证券,20170103
2037,600653.SH,申华控股,1.84,-0.02,-1.08,178642.0,2.69,1.88,1.83,1.86,1.86,0.71,0.92,-36.74,3.68,3305.7,358133.98,358133.98,辽宁,汽车服务,19901219
2038,000898.SZ,鞍钢股份,2.76,-0.03,-1.08,195592.0,1.79,2.8,2.75,2.8,2.79,0.79,0.25,-43.53,0.45,5423.05,2594670.35,2195977.55,辽宁,普钢,19971225
2039,301289.SZ,国缆检测,34.02,-0.37,-1.08,5063.0,1.95,34.52,33.85,34.23,34.39,0.76,2.6,43.76,3.01,1723.6,265356.0,66339.0,上海,电器仪表,20220622
2040,603985.SH,恒润股份,20.22,-0.22,-1.08,39646.0,2.74,20.66,20.1,20.34,20.44,0.81,0.9,76.15,2.61,8086.58,891414.88,891414.88,江苏,机械基件,20170505
2041,000905.SZ,厦门港务,7.35,-0.08,-1.08,77474.0,2.02,7.48,7.33,7.44,7.43,0.65,1.04,17.74,1.14,5720.67,545230.05,545228.95,福建,港口,19990429
2042,002465.SZ,海格通信,10.09,-0.11,-1.08,209374.0,2.45,10.23,9.98,10.22,10.2,0.93,0.93,137.55,2.24,21147.14,2325188.71,2273523.61,广东,通信设备,20100831
2043,600327.SH,大东方,4.58,-0.05,-1.08,49273.0,1.51,4.63,4.56,4.63,4.63,0.8,0.56,39.34,1.28,2260.46,405229.02,405229.02,江苏,医疗保健,20020625
2044,001231.SZ,农心科技,21.97,-0.24,-1.08,4884.0,2.12,22.38,21.91,22.21,22.21,0.58,1.95,32.58,2.43,1078.85,219700.0,54925.0,陕西,农药化肥,20220819
2045,300839.SZ,博汇股份,12.8,-0.14,-1.08,20214.0,1.93,13.05,12.8,12.88,12.94,0.82,1.82,14.58,3.13,2607.14,314189.29,141880.59,浙江,石油加工,20200630
2046,600862.SH,中航高科,23.75,-0.26,-1.08,79168.0,1.87,24.13,23.68,24.06,24.01,0.77,0.57,24.73,5.97,18918.98,3308491.63,3308491.63,江苏,航空,19940520
2047,001260.SZ,坤泰股份,20.98,-0.23,-1.08,10816.0,2.5,21.44,20.91,21.39,21.21,0.69,3.76,64.64,3.3,2289.91,241270.0,60317.5,山东,汽车配件,20230216
2048,600188.SH,兖矿能源,28.27,-0.31,-1.08,85674.0,1.47,28.68,28.26,28.54,28.58,0.64,0.29,6.2,1.61,24368.27,14025766.08,8479927.1,山东,煤炭开采,19980701
2049,002258.SZ,利尔化学,12.76,-0.14,-1.09,40507.0,1.78,12.97,12.74,12.88,12.9,0.75,0.51,9.29,1.43,5189.58,1021357.9,1017565.82,四川,农药化肥,20080708
2050,000885.SZ,城发环境,12.76,-0.14,-1.09,67931.0,2.87,13.08,12.71,12.9,12.9,0.91,1.06,6.68,1.2,8735.8,819291.85,819291.85,河南,环境保护,19990319
2051,688667.SH,菱电电控,72.85,-0.8,-1.09,2264.0,2.74,74.55,72.53,74.54,73.65,0.72,0.97,69.35,2.45,1661.34,377451.44,170433.97,湖北,汽车配件,20210312
2052,002225.SZ,濮耐股份,3.64,-0.04,-1.09,44521.0,1.36,3.69,3.64,3.68,3.68,0.75,0.54,20.94,1.14,1633.28,367774.14,300479.98,河南,其他建材,20080425
2053,002601.SZ,龙佰集团,16.36,-0.18,-1.09,100266.0,2.6,16.79,16.36,16.53,16.54,0.62,0.69,16.87,1.95,16600.5,3908840.74,2366724.98,河南,化工原料,20110715
2054,600055.SH,万东医疗,19.99,-0.22,-1.09,38414.0,1.58,20.27,19.95,20.19,20.21,1.4,0.71,115.43,3.09,7712.78,1405419.05,1081091.58,北京,医疗保健,19970519
2055,002187.SZ,广百股份,6.36,-0.07,-1.09,50296.0,1.87,6.47,6.35,6.44,6.43,0.86,0.97,34.02,1.12,3216.69,447768.76,328882.57,广东,百货,20071122
2056,002142.SZ,宁波银行,25.44,-0.28,-1.09,166007.0,2.22,25.97,25.4,25.6,25.72,0.84,0.25,6.37,1.05,42549.78,16799534.97,16595635.37,浙江,银行,20070719
2057,300026.SZ,红日药业,5.45,-0.06,-1.09,348624.0,2.72,5.53,5.38,5.51,5.51,1.06,1.29,23.33,1.96,18969.49,1637264.39,1473475.32,天津,中成药,20091030
2058,000668.SZ,荣丰控股,10.89,-0.12,-1.09,7545.0,2.63,11.15,10.86,11.15,11.01,0.82,0.51,-55.03,1.32,826.22,159910.82,159743.66,山东,医药商业,19961210
2059,002972.SZ,科安达,12.7,-0.14,-1.09,23681.0,2.26,12.95,12.66,12.85,12.84,0.66,1.91,30.17,2.64,3030.57,312431.18,157596.55,深圳,运输设备,20191227
2060,688092.SH,XD爱科科,29.01,-0.32,-1.09,12802.0,4.53,30.18,28.85,29.66,29.33,1.36,4.75,42.86,3.23,3756.8,172025.62,78261.84,浙江,专用机械,20210319
2061,300775.SZ,三角防务,32.63,-0.36,-1.09,48044.0,1.21,32.97,32.57,32.9,32.99,0.9,1.0,20.53,3.76,15725.57,1792346.19,1568243.35,陕西,航空,20190521
2062,603790.SH,雅运股份,14.5,-0.16,-1.09,16356.0,2.59,14.88,14.5,14.6,14.66,0.42,0.85,39.51,2.35,2391.08,277472.0,277472.0,上海,染料涂料,20180912
2063,603133.SH,*ST碳元,7.25,-0.08,-1.09,14698.0,3.0,7.43,7.21,7.33,7.33,0.7,0.7,-37.57,5.6,1072.0,151659.27,151659.27,江苏,元器件,20170320
2064,601766.SH,中国中车,6.34,-0.07,-1.09,515723.0,1.87,6.46,6.34,6.39,6.41,0.82,0.21,73.92,1.17,32991.55,18195079.83,15423823.96,北京,运输设备,20080818
2065,002092.SZ,中泰化学,6.34,-0.07,-1.09,114055.0,2.03,6.46,6.33,6.4,6.41,0.71,0.44,-12.75,0.65,7281.48,1642072.37,1632906.85,新疆,化工原料,20061208
2066,002850.SZ,科达利,125.61,-1.39,-1.09,11409.0,3.34,129.51,125.27,127.0,127.0,0.49,0.73,30.49,5.15,14425.11,2945653.63,1968728.58,深圳,电气设备,20170302
2067,300127.SZ,银河磁体,17.16,-0.19,-1.1,26808.0,1.73,17.41,17.11,17.18,17.35,0.96,1.17,27.68,4.2,4629.69,554519.15,391962.1,四川,矿物制品,20101013
2068,300783.SZ,三只松鼠,20.75,-0.23,-1.1,50808.0,2.0,21.13,20.71,20.95,20.98,0.8,1.81,10.85,3.27,10632.37,832075.0,582651.7,安徽,食品,20190712
2069,300424.SZ,航新科技,14.43,-0.16,-1.1,70190.0,2.4,14.7,14.35,14.66,14.59,0.88,2.93,-402.53,4.89,10182.71,346166.83,345191.54,广东,航空,20150422
2070,600500.SH,中化国际,5.41,-0.06,-1.1,145622.0,2.01,5.5,5.39,5.46,5.47,1.34,0.47,43.0,1.07,7911.53,1943064.67,1689189.13,上海,塑料,20000301
2071,301000.SZ,肇民科技,33.35,-0.37,-1.1,15035.0,1.87,33.98,33.35,33.7,33.72,1.02,3.92,39.46,3.02,5070.8,320161.0,128065.0,上海,汽车配件,20210528
2072,000801.SZ,四川九洲,7.21,-0.08,-1.1,105229.0,2.06,7.3,7.15,7.26,7.29,0.59,1.03,46.24,2.54,7612.46,737443.59,737443.59,四川,家用电器,19980506
2073,603318.SH,水发燃气,8.1,-0.09,-1.1,50669.0,2.08,8.27,8.1,8.18,8.19,0.63,1.34,55.28,2.34,4137.48,376143.69,306189.04,辽宁,供气供热,20150424
2074,301200.SZ,大族数控,39.6,-0.44,-1.1,6886.0,2.32,40.25,39.32,39.9,40.04,1.03,1.64,79.42,3.37,2733.76,1663200.0,166320.0,深圳,专用机械,20220228
2075,300421.SZ,力星股份,10.8,-0.12,-1.1,373260.0,7.05,11.49,10.72,11.02,10.92,2.63,16.4,47.72,2.55,41338.78,320870.68,245821.01,江苏,机械基件,20150217
2076,688157.SH,松井股份,46.76,-0.52,-1.1,5379.0,3.09,48.1,46.64,47.07,47.28,0.91,0.93,430.41,4.25,2538.02,522479.81,270521.97,湖南,染料涂料,20200609
2077,603527.SH,众源新材,11.69,-0.13,-1.1,29666.0,3.47,12.1,11.69,11.82,11.82,0.68,1.22,26.73,2.42,3524.57,285030.26,285030.26,安徽,铜,20170907
2078,603709.SH,中源家居,16.18,-0.18,-1.1,6195.0,3.18,16.62,16.1,16.33,16.36,1.09,0.77,54.28,2.25,1009.69,129440.0,129440.0,浙江,家居用品,20180208
2079,605001.SH,威奥股份,6.29,-0.07,-1.1,20496.0,1.73,6.38,6.27,6.35,6.36,1.01,0.52,-15.34,1.01,1295.1,247125.29,247125.29,山东,运输设备,20200522
2080,301010.SZ,晶雪节能,18.87,-0.21,-1.1,14188.0,2.25,19.23,18.8,19.11,19.08,0.82,2.8,125.11,2.52,2694.27,203796.0,95598.67,江苏,其他建材,20210618
2081,002376.SZ,新北洋,8.07,-0.09,-1.1,110476.0,2.94,8.29,8.05,8.16,8.16,1.89,1.75,-36.86,1.77,9003.66,528752.99,510117.7,山东,IT设备,20100323
2082,600983.SH,惠而浦,7.17,-0.08,-1.1,10751.0,1.66,7.27,7.15,7.24,7.25,0.95,0.14,120.55,1.83,775.71,549536.76,549536.76,安徽,家用电器,20040727
2083,688767.SH,博拓生物,27.75,-0.31,-1.1,4790.0,3.28,28.65,27.73,28.0,28.06,1.15,1.19,62.19,1.27,1346.24,296000.0,111729.62,浙江,医疗保健,20210908
2084,600010.SH,包钢股份,1.79,-0.02,-1.1,1311555.0,1.1,1.81,1.79,1.81,1.81,1.19,0.42,69.87,1.54,23606.05,8127484.66,5637984.69,内蒙,普钢,20010309
2085,300318.SZ,博晖创新,5.37,-0.06,-1.1,31788.0,1.84,5.45,5.35,5.4,5.43,0.87,0.4,211.95,3.14,1713.21,438675.57,427838.79,北京,医疗保健,20120523
2086,600663.SH,陆家嘴,9.83,-0.11,-1.11,73608.0,2.31,10.05,9.82,9.9,9.94,1.49,0.25,22.1,1.85,7284.53,3965616.08,2883592.6,上海,园区开发,19930628
2087,002847.SZ,盐津铺子,81.32,-0.91,-1.11,4946.0,1.86,82.63,81.1,81.88,82.23,0.55,0.29,35.76,13.33,4053.8,1595437.29,1406140.03,湖南,食品,20170208
2088,301017.SZ,漱玉平民,17.87,-0.2,-1.11,13093.0,1.55,18.04,17.76,18.01,18.07,0.58,1.2,28.05,3.44,2341.6,724342.58,195319.1,山东,医药商业,20210705
2089,000759.SZ,中百集团,4.46,-0.05,-1.11,88246.0,2.88,4.58,4.45,4.52,4.51,0.64,1.35,65.8,1.1,3971.83,303735.59,292444.89,湖北,超市连锁,19970519
2090,002404.SZ,嘉欣丝绸,6.24,-0.07,-1.11,39527.0,1.74,6.34,6.23,6.33,6.31,0.82,0.86,17.17,1.92,2482.62,360468.35,288072.57,浙江,纺织,20100511
2091,603139.SH,康惠制药,15.13,-0.17,-1.11,7494.0,1.83,15.41,15.13,15.33,15.3,0.85,0.75,46.04,1.54,1141.93,151118.44,151118.44,陕西,中成药,20170421
2092,002455.SZ,百川股份,7.12,-0.08,-1.11,50472.0,2.78,7.31,7.11,7.19,7.2,1.07,1.01,-22.04,2.01,3628.68,422334.72,354416.17,江苏,化工原料,20100803
2093,603838.SH,四通股份,5.33,-0.06,-1.11,8248.0,1.67,5.42,5.33,5.38,5.39,0.66,0.29,-47.64,1.67,442.84,170568.53,151806.93,广东,家居用品,20150701
2094,300132.SZ,青松股份,5.33,-0.06,-1.11,40403.0,2.04,5.43,5.32,5.39,5.39,0.77,0.82,-14.36,2.07,2168.26,275337.61,262248.82,福建,化工原料,20101026
2095,600362.SH,江西铜业,18.64,-0.21,-1.11,73074.0,1.86,18.99,18.64,18.9,18.85,0.88,0.35,9.19,0.84,13727.71,6454527.61,3868261.16,江西,铜,20020111
2096,601179.SH,中国西电,5.32,-0.06,-1.12,284235.0,1.86,5.41,5.31,5.36,5.38,0.62,0.55,36.7,1.28,15274.49,2726969.41,2726969.41,陕西,电气设备,20100128
2097,603639.SH,海利尔,16.84,-0.19,-1.12,18294.0,2.41,17.24,16.83,16.97,17.03,0.94,0.54,9.41,1.89,3112.65,572948.07,567323.07,山东,农药化肥,20170112
2098,601199.SH,江南水务,7.08,-0.08,-1.12,126913.0,2.65,7.19,7.0,7.16,7.16,0.54,1.36,22.5,1.9,9032.96,662128.89,662128.89,江苏,水务,20110317
2099,605166.SH,聚合顺,8.84,-0.1,-1.12,28734.0,2.68,9.08,8.84,8.98,8.94,1.54,1.53,13.91,1.82,2562.93,278955.28,165854.65,浙江,化纤,20200618
2100,002083.SZ,孚日股份,4.42,-0.05,-1.12,43730.0,1.57,4.49,4.42,4.48,4.47,0.56,0.54,36.49,0.96,1945.39,363583.06,356742.5,山东,纺织,20061124
2101,603217.SH,元利科技,24.75,-0.28,-1.12,6122.0,2.72,25.41,24.73,25.21,25.03,1.07,0.3,20.13,1.74,1532.42,515310.84,508959.79,山东,化工原料,20190620
2102,000407.SZ,胜利股份,3.53,-0.04,-1.12,43873.0,1.68,3.59,3.53,3.59,3.57,0.92,0.5,34.19,1.13,1558.73,310669.88,309145.9,山东,供气供热,19960703
2103,603578.SH,三星新材,14.1,-0.16,-1.12,14265.0,1.82,14.34,14.08,14.25,14.26,0.49,0.79,15.53,2.62,2021.86,254303.42,254303.42,浙江,玻璃,20170306
2104,002852.SZ,道道全,12.31,-0.14,-1.12,99398.0,4.1,12.68,12.17,12.37,12.45,1.26,3.59,9.78,2.03,12375.94,423424.98,340875.4,湖南,食品,20170310
2105,603368.SH,柳药集团,20.22,-0.23,-1.12,26164.0,1.76,20.47,20.11,20.46,20.45,0.74,0.72,7.01,1.25,5301.58,732426.16,732426.16,广西,医药商业,20141204
2106,002382.SZ,蓝帆医疗,7.03,-0.08,-1.13,55840.0,1.13,7.1,7.02,7.09,7.11,1.19,0.56,-22.9,0.72,3936.87,707990.55,704062.91,山东,医疗保健,20100402
2107,600409.SH,三友化工,5.27,-0.06,-1.13,87050.0,1.31,5.34,5.27,5.3,5.33,0.46,0.42,-27.95,0.84,4605.31,1087912.16,1087912.16,河北,化纤,20030618
2108,603880.SH,ST南卫,4.39,-0.05,-1.13,59907.0,2.93,4.48,4.35,4.44,4.44,0.61,2.07,46.31,2.04,2641.62,128396.09,126889.44,江苏,医疗保健,20170807
2109,600869.SH,远东股份,5.26,-0.06,-1.13,82301.0,2.26,5.37,5.25,5.33,5.32,0.88,0.37,24.24,2.63,4369.24,1167379.54,1167379.54,青海,电气设备,19950206
2110,600689.SH,上海三毛,8.76,-0.1,-1.13,13164.0,1.92,8.9,8.73,8.86,8.86,0.65,0.86,165.25,4.11,1159.14,176068.42,133330.83,上海,综合类,19931108
2111,688303.SH,大全能源,40.29,-0.46,-1.13,66959.0,3.48,41.63,40.21,40.6,40.75,0.95,1.32,7.4,2.11,27310.74,8611569.35,2040270.35,新疆,电气设备,20210722
2112,600328.SH,中盐化工,8.75,-0.1,-1.13,107488.0,2.15,8.92,8.73,8.82,8.85,0.54,1.15,6.35,1.15,9479.21,1288534.55,820424.72,内蒙,化工原料,20001222
2113,002859.SZ,洁美科技,28.0,-0.32,-1.13,28355.0,3.14,28.66,27.77,28.02,28.32,0.66,0.71,96.15,4.55,7993.85,1211884.06,1118653.49,浙江,元器件,20170407
2114,300220.SZ,ST金运,6.12,-0.07,-1.13,20387.0,2.26,6.24,6.1,6.17,6.19,1.03,1.35,-83.92,10.25,1255.58,92534.4,92423.84,湖北,专用机械,20110525
2115,000655.SZ,金岭矿业,6.12,-0.07,-1.13,30822.0,1.94,6.24,6.12,6.21,6.19,0.98,0.52,55.44,1.19,1899.21,364348.22,364348.22,山东,普钢,19961128
2116,605058.SH,澳弘电子,21.84,-0.25,-1.13,12070.0,2.26,22.25,21.75,21.87,22.09,0.69,2.81,25.56,2.06,2649.17,312145.91,93745.91,江苏,元器件,20201021
2117,603115.SH,海星股份,14.85,-0.17,-1.13,10754.0,1.33,15.05,14.85,14.92,15.02,0.82,0.45,69.84,1.74,1607.43,355212.0,355212.0,江苏,铝,20190809
2118,002646.SZ,天佑德酒,13.96,-0.16,-1.13,30969.0,2.05,14.22,13.93,14.07,14.12,0.53,0.66,21.38,2.33,4350.66,659697.91,659627.48,青海,白酒,20111222
2119,600696.SH,岩石股份,24.42,-0.28,-1.13,7856.0,1.38,24.75,24.41,24.59,24.7,0.74,0.23,65.8,14.94,1928.97,816774.35,816774.35,上海,白酒,19931206
2120,603288.SH,海天味业,49.65,-0.57,-1.14,55678.0,1.49,50.3,49.55,49.97,50.22,0.7,0.1,40.23,11.1,27786.07,27608381.7,27608381.7,广东,食品,20140211
2121,600889.SH,南京化纤,4.35,-0.05,-1.14,18144.0,1.82,4.43,4.35,4.42,4.4,0.79,0.5,-9.01,1.58,795.89,159360.51,159360.51,江苏,化纤,19960308
2122,600848.SH,上海临港,12.18,-0.14,-1.14,37224.0,1.3,12.34,12.18,12.26,12.32,0.81,0.16,29.9,1.83,4557.75,3072389.17,2915785.15,上海,园区开发,19940324
2123,600170.SH,上海建工,2.61,-0.03,-1.14,481601.0,1.89,2.66,2.61,2.63,2.64,1.07,0.54,22.63,0.77,12695.43,2319230.27,2319230.27,上海,建筑工程,19980623
2124,688093.SH,世华科技,19.09,-0.22,-1.14,9108.0,2.33,19.31,18.86,19.31,19.31,0.75,1.46,41.71,2.9,1733.7,501363.17,119234.31,江苏,化工原料,20200930
2125,688360.SH,德马科技,21.69,-0.25,-1.14,23207.0,2.92,22.33,21.69,22.06,21.94,1.14,1.93,30.49,2.63,5104.24,260165.56,260165.56,浙江,机械基件,20200602
2126,603330.SH,天洋新材,10.41,-0.12,-1.14,23666.0,3.32,10.75,10.4,10.65,10.53,0.65,0.71,327.0,2.33,2496.64,450413.27,346471.75,上海,塑料,20170213
2127,600203.SH,福日电子,6.07,-0.07,-1.14,100760.0,1.79,6.17,6.06,6.13,6.14,0.72,1.7,-12.0,1.58,6153.18,359943.77,359943.77,福建,元器件,19990514
2128,600678.SH,四川金顶,5.2,-0.06,-1.14,41128.0,2.47,5.33,5.2,5.33,5.26,0.97,1.18,273.09,6.9,2154.92,181474.8,181474.8,四川,水泥,19931008
2129,300240.SZ,飞力达,6.06,-0.07,-1.14,29813.0,1.96,6.17,6.05,6.13,6.13,0.48,0.82,-40.76,1.55,1817.06,224273.63,219748.45,江苏,仓储物流,20110706
2130,300040.SZ,九洲集团,6.06,-0.07,-1.14,65551.0,2.45,6.21,6.06,6.11,6.13,0.87,1.42,26.02,1.29,4016.33,356139.43,279778.5,黑龙江,电气设备,20100108
2131,603132.SH,金徽股份,11.25,-0.13,-1.14,8059.0,2.02,11.45,11.22,11.37,11.38,0.69,0.5,66.73,3.46,911.59,1100250.0,179550.0,甘肃,铅锌,20220222
2132,600493.SH,凤竹纺织,5.19,-0.06,-1.14,23635.0,2.29,5.29,5.17,5.22,5.25,0.9,0.87,-59.53,1.7,1232.55,141168.0,141168.0,福建,纺织,20040421
2133,002145.SZ,中核钛白,6.05,-0.07,-1.14,126775.0,1.8,6.15,6.04,6.12,6.12,1.1,0.55,56.03,1.94,7717.02,2341970.92,1395908.54,甘肃,化工原料,20070803
2134,601086.SH,国芳集团,4.32,-0.05,-1.14,105275.0,2.29,4.41,4.31,4.35,4.37,0.42,1.58,9.82,1.85,4597.32,287712.0,287712.0,甘肃,百货,20170929
2135,600159.SH,大龙地产,2.59,-0.03,-1.15,131945.0,4.58,2.71,2.59,2.63,2.62,0.51,1.59,62.9,0.95,3479.28,214970.84,214970.84,北京,区域地产,19980526
2136,002458.SZ,益生股份,12.08,-0.14,-1.15,98683.0,2.13,12.33,12.07,12.16,12.22,0.85,1.46,9.55,3.93,12010.15,1199435.26,817152.55,山东,农业综合,20100810
2137,002818.SZ,富森美,12.94,-0.15,-1.15,20066.0,1.91,13.17,12.92,13.1,13.09,0.65,0.67,10.79,1.71,2609.92,968505.87,386075.78,四川,其他商业,20161109
2138,301198.SZ,喜悦智行,14.65,-0.17,-1.15,22004.0,2.02,14.9,14.6,14.85,14.82,0.48,2.83,43.25,2.65,3247.2,247585.0,114037.65,浙江,塑料,20211202
2139,300106.SZ,西部牧业,7.75,-0.09,-1.15,31128.0,1.91,7.88,7.73,7.83,7.84,0.66,1.47,188.06,2.7,2424.96,163782.54,163782.54,新疆,乳制品,20100820
2140,605189.SH,富春染织,15.46,-0.18,-1.15,6129.0,1.66,15.7,15.44,15.55,15.64,0.7,1.23,25.51,1.43,951.28,231532.6,77179.96,安徽,纺织,20210528
2141,300677.SZ,英科医疗,21.45,-0.25,-1.15,47632.0,1.98,21.78,21.35,21.7,21.7,1.12,1.0,-23.09,0.91,10260.0,1413374.4,1021750.14,山东,医疗保健,20170721
2142,600927.SH,永安期货,16.29,-0.19,-1.15,28333.0,1.46,16.53,16.29,16.46,16.48,1.11,0.54,28.45,1.95,4639.64,2371100.0,859326.83,浙江,多元金融,20211223
2143,603990.SH,麦迪科技,21.43,-0.25,-1.15,64690.0,2.77,22.0,21.4,21.64,21.68,0.52,3.02,-117.27,3.76,13986.84,505408.29,459462.08,江苏,软件服务,20161208
2144,603919.SH,金徽酒,24.0,-0.28,-1.15,23222.0,1.73,24.42,24.0,24.18,24.28,0.49,0.46,16.74,3.83,5616.36,1217423.99,1217423.99,甘肃,白酒,20160310
2145,003009.SZ,中天火箭,53.09,-0.62,-1.15,20793.0,2.05,53.9,52.8,53.4,53.71,0.73,4.72,74.84,5.51,11077.07,824981.8,233669.13,陕西,航空,20200925
2146,000786.SZ,北新建材,23.97,-0.28,-1.15,79540.0,3.38,24.76,23.94,24.38,24.25,0.9,0.49,17.13,1.98,19266.8,4049750.3,3912983.51,北京,其他建材,19970606
2147,603866.SH,桃李面包,10.27,-0.12,-1.15,47409.0,1.83,10.44,10.25,10.37,10.39,0.84,0.3,29.6,3.54,4893.77,1642911.57,1642911.57,辽宁,食品,20151222
2148,002632.SZ,道明光学,6.84,-0.08,-1.16,50428.0,2.02,6.96,6.82,6.92,6.92,0.76,0.86,29.74,2.04,3469.21,427225.78,402491.79,浙江,塑料,20111122
2149,002655.SZ,共达电声,12.8,-0.15,-1.16,46721.0,2.08,13.06,12.79,12.96,12.95,1.03,1.3,109.54,7.84,6036.02,468633.6,460661.86,山东,元器件,20120217
2150,603393.SH,新天然气,25.56,-0.3,-1.16,27625.0,2.05,26.09,25.56,25.72,25.86,0.53,0.73,18.52,2.12,7115.02,1083542.91,961383.07,新疆,供气供热,20160912
2151,600638.SH,新黄浦,5.11,-0.06,-1.16,19293.0,2.13,5.21,5.1,5.19,5.17,1.02,0.29,211.86,0.78,991.19,344105.76,344105.76,上海,区域地产,19930326
2152,002643.SZ,万润股份,17.03,-0.2,-1.16,51728.0,2.84,17.5,17.01,17.09,17.23,1.0,0.58,22.43,2.56,8886.39,1584011.76,1525603.96,山东,化工原料,20111220
2153,301317.SZ,鑫磊股份,27.22,-0.32,-1.16,15392.0,3.01,27.75,26.92,27.58,27.54,0.49,4.13,60.03,3.98,4185.16,427871.18,101459.97,浙江,机械基件,20230119
2154,601997.SH,贵阳银行,5.1,-0.06,-1.16,364185.0,1.94,5.19,5.09,5.17,5.16,1.62,1.02,2.9,0.36,18722.17,1864661.02,1820203.46,贵州,银行,20160816
2155,688198.SH,佰仁医疗,100.26,-1.18,-1.16,1315.0,3.23,101.98,98.7,101.4,101.44,0.8,0.1,290.7,12.87,1311.23,1360253.37,1360253.37,北京,医疗保健,20191209
2156,603787.SH,新日股份,16.13,-0.19,-1.16,10642.0,2.51,16.38,15.97,16.31,16.32,0.69,0.52,22.25,2.49,1719.61,371221.93,329052.0,江苏,摩托车,20170427
2157,002588.SZ,史丹利,5.94,-0.07,-1.16,49833.0,1.5,6.03,5.94,5.99,6.01,0.63,0.69,8.02,1.23,2983.21,687189.1,427617.1,山东,农药化肥,20110610
