,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,成交额(万),总市值(万),流通市值(万),所在地域,所属行业,上市日期
2784,688218.SH,江苏北人,22.01,0.18,0.82,76301.0,3.53,22.19,21.42,21.67,21.83,0.84,6.48,1070.92,3.04,16653.5,259268.34,259268.34,江苏,专用机械,20191211
2785,600724.SH,宁波富达,3.67,0.03,0.82,24018.0,1.65,3.68,3.62,3.65,3.64,0.74,0.17,21.35,1.95,877.66,530403.47,530293.96,浙江,区域地产,19960716
2786,002524.SZ,光正眼科,6.12,0.05,0.82,27685.0,1.48,6.14,6.05,6.07,6.07,0.73,0.54,-100.45,11.88,1691.74,315404.25,313973.59,新疆,医疗保健,20101217
2787,688611.SH,杭州柯林,42.85,0.35,0.82,3412.0,2.31,43.18,42.2,42.31,42.5,0.62,1.74,64.33,4.15,1457.23,335344.1,83836.02,浙江,电气设备,20210412
2788,300682.SZ,朗新科技,23.28,0.19,0.82,74860.0,3.46,23.42,22.62,22.99,23.09,0.99,0.7,318.09,3.69,17263.39,2553572.74,2473634.74,江苏,软件服务,20170801
2789,600225.SH,卓朗科技,6.13,0.05,0.82,298027.0,4.61,6.18,5.9,6.05,6.08,0.77,0.87,-1485.17,9.53,18088.26,2091184.74,2089609.98,天津,软件服务,20000127
2790,002296.SZ,辉煌科技,8.6,0.07,0.82,71677.0,1.99,8.63,8.46,8.49,8.53,0.96,2.07,35.15,1.83,6145.63,335059.8,297458.04,河南,通信设备,20090929
2791,688687.SH,凯因科技,29.5,0.24,0.82,11046.0,1.64,29.6,29.12,29.26,29.26,0.82,0.93,59.62,3.03,3248.66,504179.84,348681.15,北京,生物制药,20210208
2792,001338.SZ,永顺泰,18.44,0.15,0.82,66946.0,1.69,18.47,18.16,18.16,18.29,0.71,5.34,65.99,2.86,12290.02,925191.66,231297.91,广东,啤酒,20221116
2793,688096.SH,京源环保,9.84,0.08,0.82,12667.0,1.54,9.9,9.75,9.75,9.76,1.05,0.84,80.84,1.85,1246.25,148774.8,148774.8,江苏,环境保护,20200409
2794,601996.SH,丰林集团,2.46,0.02,0.82,138388.0,1.64,2.46,2.42,2.43,2.44,3.36,1.21,-69.52,1.01,3374.74,281823.21,281823.21,广西,家居用品,20110929
2795,300044.SZ,赛为智能,4.92,0.04,0.82,684290.0,4.71,4.99,4.76,4.82,4.88,0.75,10.22,-48.42,4.84,33400.07,378919.32,329280.75,深圳,软件服务,20100120
2796,300434.SZ,金石亚药,13.54,0.11,0.82,59247.0,2.68,13.72,13.36,13.43,13.43,0.89,1.78,9.48,2.25,8058.49,543961.2,449422.15,四川,化学制药,20150424
2797,688488.SH,艾迪药业,12.32,0.1,0.82,48461.0,3.03,12.35,11.98,12.35,12.22,1.12,2.25,2660.8,4.3,5917.5,517440.0,265792.07,江苏,生物制药,20200720
2798,300826.SZ,测绘股份,16.02,0.13,0.82,32219.0,1.38,16.1,15.88,15.89,15.89,0.7,2.32,55.59,2.14,5155.64,233251.2,222652.69,江苏,建筑工程,20200403
2799,600285.SH,羚锐制药,16.06,0.13,0.82,74958.0,3.7,16.45,15.86,15.86,15.93,1.08,1.34,15.79,3.86,12155.71,911083.29,898289.76,河南,中成药,20001018
2800,300240.SZ,飞力达,6.18,0.05,0.82,35304.0,1.63,6.19,6.09,6.1,6.13,1.09,0.97,-41.56,1.58,2174.77,228714.69,224099.9,江苏,仓储物流,20110706
2801,002520.SZ,日发精机,6.18,0.05,0.82,256661.0,2.28,6.26,6.12,6.13,6.13,1.01,4.1,-37.22,2.11,15880.52,494551.52,386451.74,浙江,机床制造,20101210
2802,300054.SZ,鼎龙股份,24.73,0.2,0.82,63462.0,4.0,25.23,24.25,24.45,24.53,0.79,0.87,167.36,5.49,15767.48,2325218.71,1806137.73,湖北,化工原料,20100211
2803,000850.SZ,华茂股份,3.71,0.03,0.82,53964.0,1.63,3.74,3.68,3.7,3.68,0.76,0.57,17.96,0.81,2005.66,350099.72,349993.21,安徽,纺织,19981007
2804,603977.SH,国泰集团,8.66,0.07,0.81,27108.0,1.63,8.7,8.56,8.63,8.59,1.05,0.44,33.92,1.89,2346.64,537995.42,537995.42,江西,化工原料,20161111
2805,605186.SH,健麾信息,49.5,0.4,0.81,36946.0,5.4,51.0,48.35,49.0,49.1,1.0,5.54,169.26,6.63,18301.84,673200.0,329827.3,上海,专用机械,20201222
2806,300883.SZ,龙利得,6.19,0.05,0.81,30509.0,1.47,6.23,6.14,6.14,6.14,0.99,1.29,100.44,1.49,1891.19,214174.0,146496.16,安徽,造纸,20200910
2807,688600.SH,皖仪科技,24.79,0.2,0.81,7973.0,2.36,24.91,24.33,24.69,24.59,0.62,1.15,558.49,3.74,1969.12,332695.58,171694.72,安徽,电器仪表,20200703
2808,603667.SH,五洲新春,14.88,0.12,0.81,170663.0,5.28,15.13,14.35,14.73,14.76,0.72,5.27,30.41,2.15,25228.14,488636.32,481602.48,浙江,机械基件,20161025
2809,600516.SH,方大炭素,6.2,0.05,0.81,164873.0,1.14,6.21,6.14,6.15,6.15,1.27,0.41,28.18,1.46,10199.71,2496101.63,2496101.63,甘肃,矿物制品,20020830
2810,600308.SH,华泰股份,3.72,0.03,0.81,80804.0,1.36,3.74,3.69,3.69,3.69,1.13,0.53,13.22,0.62,3007.0,564275.71,564275.71,山东,造纸,20000928
2811,688489.SH,三未信安,63.25,0.51,0.81,11522.0,3.81,63.89,61.5,62.51,62.74,0.6,4.56,-475.99,3.9,7246.33,720350.18,159965.41,北京,IT设备,20221202
2812,300966.SZ,共同药业,22.35,0.18,0.81,11802.0,2.12,22.57,22.1,22.24,22.17,1.39,2.0,160.05,3.08,2643.62,257644.1,132057.27,湖北,化学制药,20210409
2813,300214.SZ,日科化学,6.21,0.05,0.81,13168.0,1.62,6.23,6.13,6.17,6.16,0.94,0.33,40.88,1.15,815.79,289884.42,250613.14,山东,化工原料,20110511
2814,002467.SZ,二六三,4.97,0.04,0.81,234071.0,2.43,4.99,4.87,4.9,4.93,0.83,1.72,86.8,3.34,11586.95,688599.4,675168.35,北京,互联网,20100908
2815,601218.SH,吉鑫科技,3.73,0.03,0.81,43080.0,1.62,3.74,3.68,3.72,3.7,0.84,0.44,89.16,1.31,1602.65,364555.28,363791.08,江苏,电气设备,20110506
2816,600623.SH,华谊集团,6.23,0.05,0.81,45238.0,1.46,6.27,6.18,6.18,6.18,0.81,0.24,315.66,0.62,2822.28,1327893.1,1160148.58,上海,化工原料,19921204
2817,003017.SZ,大洋生物,33.65,0.27,0.81,10081.0,1.38,33.76,33.3,33.31,33.38,1.18,2.38,26.02,2.03,3389.52,201900.0,142655.27,浙江,化工原料,20201026
2818,603160.SH,汇顶科技,46.25,0.37,0.81,25427.0,1.68,46.58,45.81,45.89,45.88,0.67,0.56,-38.14,2.76,11773.77,2118218.28,2118218.28,深圳,半导体,20161017
2819,600643.SH,爱建集团,5.0,0.04,0.81,49838.0,1.41,5.01,4.94,4.94,4.96,0.83,0.31,9.55,0.65,2485.6,810961.23,809551.7,上海,多元金融,19930426
2820,300971.SZ,博亚精工,26.25,0.21,0.81,23380.0,1.73,26.4,25.95,26.04,26.04,1.11,4.22,34.9,2.39,6120.24,220500.0,145372.5,湖北,机械基件,20210415
2821,603239.SH,浙江仙通,16.27,0.13,0.81,14668.0,2.17,16.37,16.02,16.14,16.14,0.78,0.54,36.26,4.64,2377.93,440461.44,440461.44,浙江,汽车配件,20161230
2822,002568.SZ,百润股份,36.35,0.29,0.8,64942.0,4.33,36.88,35.32,35.82,36.06,1.07,0.91,50.8,10.1,23561.9,3817331.44,2607311.22,上海,红黄酒,20110325
2823,600745.SH,闻泰科技,48.9,0.39,0.8,103702.0,2.41,49.36,48.19,48.31,48.51,0.77,0.83,33.0,1.75,50742.34,6077329.59,6077329.59,湖北,半导体,19960828
2824,001914.SZ,招商积余,15.05,0.12,0.8,25752.0,1.88,15.15,14.87,15.0,14.93,0.78,0.24,21.62,1.71,3880.26,1595820.82,1595660.09,深圳,房产服务,19940928
2825,601860.SH,紫金银行,2.51,0.02,0.8,241838.0,2.01,2.52,2.47,2.48,2.49,1.35,0.69,5.97,0.55,6053.85,918905.32,880456.23,江苏,银行,20190103
2826,603303.SH,得邦照明,13.81,0.11,0.8,11315.0,2.12,13.9,13.61,13.73,13.7,0.82,0.24,24.96,2.07,1562.77,658660.46,658660.46,浙江,家用电器,20170330
2827,002151.SZ,北斗星通,35.16,0.28,0.8,190060.0,2.84,35.44,34.45,34.58,34.88,0.47,4.87,223.43,4.13,66451.22,1802951.21,1371672.77,北京,通信设备,20070813
2828,300523.SZ,辰安科技,23.86,0.19,0.8,19325.0,1.82,23.96,23.53,23.63,23.67,0.66,0.83,184.33,3.86,4589.31,555073.4,553151.95,北京,软件服务,20160726
2829,301281.SZ,科源制药,26.38,0.21,0.8,9433.0,1.91,26.51,26.01,26.07,26.17,1.04,3.67,22.26,1.39,2488.32,285669.02,67773.28,山东,化学制药,20230404
2830,002287.SZ,奇正藏药,23.9,0.19,0.8,12277.0,1.69,24.1,23.7,23.83,23.71,0.96,0.23,34.15,3.85,2941.17,1267156.53,1263590.71,西藏,中成药,20090828
2831,301195.SZ,北路智控,46.56,0.37,0.8,8482.0,1.97,46.66,45.75,46.15,46.19,0.58,2.64,36.14,2.92,3932.22,612365.22,149432.15,江苏,软件服务,20220801
2832,603053.SH,成都燃气,10.07,0.08,0.8,40428.0,1.3,10.13,10.0,10.02,9.99,0.73,0.45,11.71,2.19,4071.48,895112.23,895112.23,四川,供气供热,20191217
2833,600177.SH,雅戈尔,6.31,0.05,0.8,64534.0,1.28,6.34,6.26,6.26,6.26,0.94,0.14,8.42,0.78,4076.61,2920806.23,2920774.68,浙江,服饰,19981119
2834,301155.SZ,海力风电,77.08,0.61,0.8,13831.0,3.65,78.22,75.43,76.18,76.47,0.74,1.56,51.03,2.99,10687.54,1675653.51,684541.37,江苏,电气设备,20211124
2835,688626.SH,翔宇医疗,45.51,0.36,0.8,8470.0,2.19,45.97,44.98,45.36,45.15,0.9,1.61,48.14,3.78,3850.48,728160.0,238967.55,河南,医疗保健,20210331
2836,300720.SZ,海川智能,12.65,0.1,0.8,17358.0,2.63,12.74,12.41,12.56,12.55,1.01,1.01,118.36,4.4,2193.79,246519.73,217982.71,广东,电器仪表,20171106
2837,002142.SZ,宁波银行,25.3,0.2,0.8,204742.0,2.23,25.65,25.09,25.11,25.1,1.12,0.31,6.33,1.05,52056.28,16707084.7,16504307.19,浙江,银行,20070719
2838,000063.SZ,中兴通讯,45.54,0.36,0.8,1096454.0,4.03,46.35,44.53,45.18,45.18,0.73,2.75,20.42,3.62,498274.93,21584468.8,18140593.84,深圳,通信设备,19971118
2839,688318.SH,财富趋势,99.97,0.79,0.8,21313.0,5.04,101.5,96.5,98.8,99.18,0.91,1.63,58.15,4.11,21131.22,1306339.98,1306339.98,深圳,软件服务,20200427
2840,605577.SH,龙版传媒,11.39,0.09,0.8,23658.0,2.3,11.43,11.17,11.3,11.3,0.58,1.26,8.95,1.44,2683.53,506222.22,214547.1,黑龙江,出版业,20210824
2841,600965.SH,福成股份,6.33,0.05,0.8,25863.0,1.27,6.36,6.28,6.29,6.28,0.96,0.32,22.02,2.43,1636.73,518237.7,518237.7,河北,农业综合,20040713
2842,603040.SH,新坐标,26.59,0.21,0.8,44186.0,2.88,26.86,26.1,26.3,26.38,0.54,3.3,18.74,3.22,11750.53,359556.65,356277.04,浙江,汽车配件,20170209
2843,605158.SH,华达新材,7.6,0.06,0.8,22577.0,1.19,7.61,7.52,7.56,7.54,0.64,1.56,13.69,1.79,1711.43,388679.2,109677.88,浙江,钢加工,20200805
2844,603305.SH,旭升集团,27.87,0.22,0.8,78806.0,3.94,28.2,27.11,27.82,27.65,0.85,0.84,33.72,4.48,21874.18,2600870.02,2600870.02,浙江,汽车配件,20170710
2845,002878.SZ,元隆雅图,17.74,0.14,0.8,63005.0,2.61,17.92,17.46,17.58,17.6,0.59,3.23,-117.11,4.4,11144.42,395905.07,346268.68,北京,广告包装,20170606
2846,300976.SZ,达瑞电子,50.7,0.4,0.8,3764.0,2.25,51.18,50.05,50.5,50.3,0.73,1.01,475.14,1.54,1909.28,478868.6,188861.12,广东,元器件,20210419
2847,600158.SH,中体产业,10.16,0.08,0.79,125350.0,2.18,10.22,10.0,10.05,10.08,0.51,1.74,-47.99,3.94,12685.07,974865.28,733633.68,天津,文教休闲,19980327
2848,300951.SZ,博硕科技,54.63,0.43,0.79,4334.0,1.92,54.9,53.86,54.5,54.2,0.83,0.76,22.47,3.26,2361.29,659231.14,311391.0,深圳,元器件,20210226
2849,003030.SZ,祖名股份,24.14,0.19,0.79,5283.0,2.42,24.29,23.71,23.98,23.95,1.05,1.05,80.63,2.93,1274.68,301218.92,121525.89,浙江,食品,20210106
2850,603259.SH,药明康德,62.31,0.49,0.79,148663.0,1.97,62.74,61.52,61.83,61.82,0.52,0.58,21.32,3.92,92559.18,18491295.2,15948081.0,江苏,化学制药,20180508
2851,300231.SZ,银信科技,8.91,0.07,0.79,121095.0,4.41,8.99,8.6,8.74,8.84,0.98,3.52,44.29,2.56,10680.46,373296.25,306134.49,北京,软件服务,20110615
2852,600537.SH,亿晶光电,7.64,0.06,0.79,746233.0,3.17,7.68,7.44,7.58,7.58,0.8,6.34,18.0,3.5,56606.03,911344.48,898738.48,浙江,电气设备,20030123
2853,002334.SZ,英威腾,12.74,0.1,0.79,324319.0,3.64,12.81,12.35,12.56,12.64,0.99,4.64,26.57,4.27,40961.12,1013203.68,890358.4,深圳,电气设备,20100113
2854,300332.SZ,天壕环境,11.47,0.09,0.79,36243.0,1.67,11.54,11.35,11.43,11.38,0.78,0.43,12.42,2.48,4157.61,1011762.92,967993.86,北京,供气供热,20120628
2855,603071.SH,物产环能,16.59,0.13,0.79,17075.0,1.64,16.67,16.4,16.48,16.46,0.94,0.72,7.51,2.1,2831.71,925646.42,394319.08,浙江,批发业,20211216
2856,600705.SH,中航产融,3.83,0.03,0.79,595669.0,1.84,3.85,3.78,3.79,3.8,0.86,0.68,50.48,0.91,22759.06,3379934.5,3372094.71,黑龙江,多元金融,19960516
2857,600435.SH,XD北方导,11.49,0.09,0.79,229686.0,2.98,11.64,11.3,11.43,11.4,1.12,1.53,175.28,6.8,26392.65,1721361.12,1721361.12,北京,专用机械,20030704
2858,301043.SZ,绿岛风,31.97,0.25,0.79,7877.0,1.92,32.28,31.67,31.72,31.72,1.2,4.38,30.11,2.89,2519.34,217396.0,57546.0,广东,机械基件,20210811
2859,301102.SZ,兆讯传媒,26.87,0.21,0.79,17725.0,3.86,27.16,26.13,26.75,26.66,0.85,2.49,30.93,2.66,4724.74,779230.0,191143.87,天津,广告包装,20220328
2860,603115.SH,海星股份,15.37,0.12,0.79,11863.0,2.23,15.48,15.14,15.25,15.25,1.03,0.5,72.29,1.98,1823.79,367650.4,367650.4,江苏,铝,20190809
2861,688701.SH,卓锦股份,8.97,0.07,0.79,4777.0,2.58,9.04,8.81,8.91,8.9,1.18,0.71,-25.47,3.09,428.92,120446.8,60374.64,浙江,环境保护,20210916
2862,600371.SH,万向德农,11.56,0.09,0.78,14711.0,1.39,11.62,11.46,11.47,11.47,1.03,0.5,24.49,6.16,1701.45,338220.17,338220.17,黑龙江,种植业,20020916
2863,300425.SZ,中建环能,5.14,0.04,0.78,141611.0,2.75,5.22,5.08,5.1,5.1,1.08,2.1,122.08,1.63,7294.39,347314.32,345898.67,四川,环境保护,20150216
2864,002487.SZ,大金重工,30.84,0.24,0.78,107334.0,3.3,31.19,30.18,30.66,30.6,0.79,1.96,65.78,2.99,33010.03,1966818.99,1688262.69,辽宁,电气设备,20101015
2865,688484.SH,南芯科技,41.2,0.32,0.78,12963.0,2.23,41.62,40.71,41.06,40.88,0.78,2.37,140.91,2.98,5346.58,1744943.6,225637.58,上海,半导体,20230407
2866,002690.SZ,美亚光电,25.75,0.2,0.78,17627.0,2.15,25.88,25.33,25.55,25.55,0.83,0.41,45.43,10.47,4525.19,2272161.2,1111994.35,安徽,专用机械,20120731
2867,300529.SZ,健帆生物,23.18,0.18,0.78,74805.0,2.3,23.59,23.06,23.09,23.0,1.39,1.45,23.82,6.0,17434.89,1872274.82,1193594.9,广东,医疗保健,20160802
2868,603701.SH,德宏股份,14.19,0.11,0.78,45708.0,3.48,14.35,13.86,14.09,14.08,0.99,1.75,137.68,4.95,6490.58,370872.54,370872.54,浙江,汽车配件,20160412
2869,002550.SZ,千红制药,5.16,0.04,0.78,67104.0,1.37,5.2,5.13,5.14,5.12,1.02,0.73,19.21,2.77,3471.51,660376.8,475845.73,江苏,生物制药,20110218
2870,002321.SZ,华英农业,2.58,0.02,0.78,63436.0,1.56,2.58,2.54,2.56,2.56,0.64,0.3,286.93,5.36,1624.52,550285.64,550279.68,河南,农业综合,20091216
2871,000825.SZ,太钢不锈,3.87,0.03,0.78,108973.0,1.3,3.89,3.84,3.84,3.84,0.75,0.19,-9.37,0.65,4216.97,2217838.1,2204447.9,山西,特种钢,19981021
2872,600211.SH,西藏药业,59.4,0.46,0.78,54968.0,2.21,60.5,59.2,59.37,58.94,1.19,2.22,12.14,4.66,32816.79,1472750.79,1472750.79,西藏,中成药,19990721
2873,603983.SH,丸美股份,32.35,0.25,0.78,12547.0,2.55,32.83,32.01,32.15,32.1,0.83,0.31,41.27,3.98,4070.68,1298673.86,1297235.0,广东,日用化工,20190725
2874,600354.SH,敦煌种业,6.47,0.05,0.78,85103.0,1.56,6.49,6.39,6.4,6.42,1.07,1.61,34.59,5.14,5499.68,341487.95,341487.95,甘肃,种植业,20040115
2875,000983.SZ,山西焦煤,9.1,0.07,0.78,146542.0,1.33,9.13,9.01,9.04,9.03,0.55,0.36,5.23,1.55,13325.98,5166161.96,3727869.6,山西,煤炭开采,20000726
2876,601238.SH,广汽集团,10.42,0.08,0.77,144240.0,1.64,10.46,10.29,10.37,10.34,0.74,0.2,17.76,0.95,15003.98,10924253.69,7636760.2,广东,汽车整车,20120329
2877,603456.SH,九洲药业,27.38,0.21,0.77,75641.0,3.79,28.05,27.02,27.13,27.17,0.86,0.91,21.94,3.06,20873.11,2462956.2,2277814.57,浙江,医疗保健,20141010
2878,000672.SZ,上峰水泥,9.13,0.07,0.77,45473.0,1.88,9.2,9.03,9.06,9.06,0.78,0.47,12.82,1.07,4164.35,885058.05,885058.05,甘肃,水泥,19961218
2879,002569.SZ,ST步森,5.22,0.04,0.77,7390.0,2.51,5.29,5.16,5.17,5.18,0.61,0.53,-91.54,4.78,387.75,75173.22,72981.11,浙江,服饰,20110412
2880,601665.SH,齐鲁银行,3.92,0.03,0.77,100136.0,1.03,3.93,3.89,3.89,3.89,0.83,0.43,4.42,0.6,3922.85,1795686.67,909303.12,山东,银行,20210618
2881,000429.SZ,粤高速Ａ,7.84,0.06,0.77,71684.0,2.44,7.9,7.71,7.81,7.78,1.39,0.55,10.0,1.73,5591.72,1639192.0,1021806.06,广东,路桥,19980220
2882,601579.SH,会稽山,11.79,0.09,0.77,43556.0,1.45,11.86,11.69,11.7,11.7,0.71,0.91,17.8,1.56,5134.49,565287.36,565287.36,浙江,红黄酒,20140825
2883,600649.SH,城投控股,3.93,0.03,0.77,66854.0,1.28,3.95,3.9,3.9,3.9,0.76,0.26,42.53,0.48,2626.83,994123.22,994123.22,上海,区域地产,19930518
2884,000812.SZ,陕西金叶,5.24,0.04,0.77,88492.0,1.35,5.25,5.18,5.19,5.2,1.15,1.15,52.54,2.28,4629.49,402794.93,402514.89,陕西,广告包装,19980623
2885,600089.SH,特变电工,22.29,0.17,0.77,204727.0,1.31,22.35,22.06,22.1,22.12,0.82,0.53,4.59,1.46,45557.35,8667474.95,8667474.95,新疆,电气设备,19970618
2886,603682.SH,锦和商管,5.25,0.04,0.77,20653.0,1.34,5.27,5.2,5.23,5.21,0.8,0.44,26.75,2.16,1083.99,248062.5,248062.5,上海,房产服务,20200421
2887,600739.SH,辽宁成大,13.15,0.1,0.77,35049.0,1.46,13.24,13.05,13.06,13.05,0.75,0.23,16.57,0.69,4612.05,2011568.41,2011568.41,辽宁,生物制药,19960819
2888,603730.SH,岱美股份,15.8,0.12,0.77,78146.0,4.97,16.28,15.5,15.67,15.68,0.82,0.61,32.65,5.11,12461.1,2008731.76,2008731.76,上海,汽车配件,20170728
2889,600748.SH,上实发展,3.95,0.03,0.77,175158.0,2.3,4.02,3.93,3.95,3.92,0.88,0.95,6.37,0.71,6953.14,728602.34,728602.34,上海,全国地产,19960925
2890,600594.SH,益佰制药,5.27,0.04,0.76,88567.0,1.53,5.31,5.23,5.23,5.23,1.07,1.12,23.71,1.35,4674.66,417345.74,417345.74,贵州,中成药,20040323
2891,688728.SH,格科微,15.82,0.12,0.76,31469.0,1.53,15.9,15.66,15.69,15.7,0.75,0.28,-76.5,5.08,4972.42,3953239.51,1751662.49,上海,半导体,20210818
2892,003002.SZ,壶化股份,15.82,0.12,0.76,19548.0,2.1,15.93,15.6,15.77,15.7,0.79,2.5,73.79,2.83,3082.55,316400.0,123862.06,山西,化工原料,20200922
2893,300584.SZ,海辰药业,22.43,0.17,0.76,8919.0,1.62,22.65,22.29,22.3,22.26,0.87,1.54,55.09,2.8,2006.52,269160.0,130140.64,江苏,化学制药,20170112
2894,600438.SH,通威股份,34.31,0.26,0.76,242509.0,2.26,34.54,33.77,34.05,34.05,0.81,0.54,4.49,2.83,83172.89,15446242.69,15446242.69,四川,电气设备,20040302
2895,600502.SH,安徽建工,5.28,0.04,0.76,203946.0,2.29,5.3,5.18,5.22,5.24,1.03,1.19,6.52,1.03,10730.32,906329.92,906329.92,安徽,建筑工程,20030415
2896,600293.SH,三峡新材,2.64,0.02,0.76,74032.0,1.91,2.65,2.6,2.63,2.62,0.51,0.64,-9.54,1.92,1950.53,306278.29,306278.29,湖北,玻璃,20000919
2897,002430.SZ,杭氧股份,34.36,0.26,0.76,59097.0,2.35,34.48,33.68,34.01,34.1,1.82,0.61,30.61,3.87,20218.41,3382892.44,3312937.45,浙江,化工机械,20100610
2898,603320.SH,迪贝电气,14.54,0.11,0.76,19091.0,3.05,14.69,14.25,14.44,14.43,1.02,1.47,84.7,2.54,2765.59,189050.95,189050.95,浙江,电气设备,20170502
2899,605178.SH,时空科技,22.48,0.17,0.76,18126.0,1.08,22.55,22.31,22.32,22.31,0.75,2.92,-12.24,1.29,4067.99,223117.6,139562.61,北京,装修装饰,20200821
2900,605336.SH,帅丰电器,17.2,0.13,0.76,13667.0,2.52,17.4,16.97,17.13,17.07,1.39,2.33,19.81,1.62,2355.52,317528.21,100813.41,浙江,家用电器,20201019
2901,301156.SZ,美农生物,23.82,0.18,0.76,9482.0,1.18,23.93,23.65,23.68,23.64,1.69,2.82,49.94,2.56,2253.15,190560.0,80025.1,上海,饲料,20220617
2902,002157.SZ,*ST 正邦,2.65,0.02,0.76,535912.0,3.8,2.69,2.59,2.6,2.63,0.87,2.2,-1.79,-0.83,14165.14,844423.27,645477.4,江西,农业综合,20070817
2903,301063.SZ,海锅股份,27.86,0.21,0.76,9168.0,2.1,28.02,27.44,27.77,27.65,0.93,2.24,56.53,1.94,2550.54,290748.98,114262.22,江苏,电气设备,20210924
2904,002273.SZ,水晶光电,11.94,0.09,0.76,159100.0,3.46,12.15,11.74,11.78,11.85,0.86,1.17,44.74,2.06,18944.02,1660414.87,1618004.35,浙江,元器件,20080919
2905,688069.SH,德林海,21.24,0.16,0.76,2436.0,1.85,21.39,21.0,21.09,21.08,0.47,0.34,-40.26,1.72,515.87,245981.8,150231.88,江苏,环境保护,20200722
2906,603666.SH,亿嘉和,45.15,0.34,0.76,79979.0,3.95,46.0,44.23,44.36,44.81,0.66,3.88,206.44,3.91,36010.28,938852.26,930468.9,江苏,专用机械,20180612
2907,603922.SH,金鸿顺,22.58,0.17,0.76,4451.0,2.32,22.6,22.08,22.36,22.41,0.97,0.35,-55.03,2.82,998.15,289024.0,289024.0,江苏,汽车配件,20171023
2908,600299.SH,安迪苏,7.97,0.06,0.76,26995.0,1.52,8.05,7.93,7.95,7.91,1.23,0.1,3591.81,1.43,2158.69,2137475.31,2137475.31,北京,饲料,20000420
2909,002010.SZ,传化智联,5.32,0.04,0.76,91671.0,1.14,5.34,5.28,5.28,5.28,1.03,0.34,21.12,0.86,4873.83,1491009.54,1436294.48,浙江,仓储物流,20040629
2910,002016.SZ,世荣兆业,6.66,0.05,0.76,23232.0,2.72,6.79,6.61,6.62,6.61,0.73,0.29,22.13,1.16,1553.52,538857.69,538857.69,广东,区域地产,20040708
2911,002278.SZ,神开股份,5.33,0.04,0.76,60536.0,1.32,5.35,5.28,5.32,5.29,1.6,1.78,-55.8,1.83,3226.24,193963.84,180874.3,上海,化工机械,20090811
2912,601512.SH,中新集团,9.33,0.07,0.76,25520.0,2.81,9.48,9.22,9.27,9.26,1.0,0.17,8.39,1.05,2394.86,1398464.37,1398464.37,江苏,园区开发,20191220
2913,002440.SZ,闰土股份,6.67,0.05,0.76,45067.0,1.21,6.69,6.61,6.61,6.62,1.94,0.47,207.83,0.82,3001.37,767383.5,642240.02,浙江,染料涂料,20100706
2914,688528.SH,秦川物联,10.71,0.08,0.75,9140.0,3.1,10.86,10.53,10.73,10.63,1.07,1.76,-30.25,2.45,982.44,179928.0,55613.82,四川,电器仪表,20200701
2915,300250.SZ,初灵信息,16.07,0.12,0.75,77411.0,2.45,16.19,15.8,15.95,15.95,0.61,4.86,-135.81,5.92,12379.41,353523.77,255927.01,浙江,软件服务,20110803
2916,002930.SZ,宏川智慧,22.77,0.17,0.75,33435.0,2.52,23.08,22.51,22.69,22.6,1.05,0.78,37.46,4.48,7618.68,1030996.61,978300.2,广东,仓储物流,20180328
2917,002040.SZ,南 京 港,6.7,0.05,0.75,19223.0,0.9,6.73,6.67,6.67,6.65,0.69,0.4,23.57,1.08,1288.66,329089.8,324257.76,江苏,港口,20050325
2918,000705.SZ,浙江震元,8.05,0.06,0.75,40359.0,1.88,8.1,7.95,7.99,7.99,1.17,1.43,36.22,1.39,3254.88,268969.25,226918.03,浙江,医药商业,19970410
2919,300388.SZ,节能国祯,6.71,0.05,0.75,26778.0,1.65,6.76,6.65,6.66,6.66,0.82,0.38,21.4,1.23,1796.94,469003.52,468006.29,安徽,环境保护,20140801
2920,600196.SH,复星医药,30.9,0.23,0.75,82532.0,1.47,31.05,30.6,30.67,30.67,1.01,0.39,20.91,1.82,25516.43,8256963.93,6543738.46,上海,化学制药,19980807
2921,300725.SZ,药石科技,48.43,0.36,0.75,22661.0,2.89,49.36,47.97,47.99,48.07,0.79,1.35,41.86,3.76,11047.79,966975.0,815818.48,江苏,化学制药,20171110
2922,300606.SZ,金太阳,20.18,0.15,0.75,65350.0,4.59,20.45,19.53,20.11,20.03,0.88,5.56,1744.93,4.71,13104.5,282779.72,237281.36,广东,机械基件,20170208
2923,600326.SH,西藏天路,6.73,0.05,0.75,412043.0,4.34,6.95,6.66,6.69,6.68,0.8,4.49,-18.33,1.67,28000.58,619757.02,618190.27,西藏,水泥,20010116
2924,688037.SH,芯源微,170.95,1.27,0.75,26096.0,3.04,173.3,168.15,169.21,169.68,0.84,1.9,89.03,10.98,44672.04,2349689.48,2349689.48,辽宁,半导体,20191216
2925,603166.SH,福达股份,6.74,0.05,0.75,55698.0,3.29,6.85,6.63,6.65,6.69,1.24,0.86,35.71,1.81,3758.41,435544.63,435544.63,广西,汽车配件,20141127
2926,003012.SZ,东鹏控股,8.09,0.06,0.75,43218.0,2.24,8.25,8.07,8.1,8.03,1.06,0.67,2014.44,1.34,3522.21,948957.0,519878.49,广东,陶瓷,20201019
