,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,成交额(万),总市值(万),流通市值(万),所在地域,所属行业,上市日期
2626,603186.SH,华正新材,33.73,-0.38,-1.11,30356.0,3.43,34.3,33.13,34.0,34.11,0.95,2.14,-153.58,2.97,10236.12,479005.88,478605.44,浙江,元器件,20170103
2627,300396.SZ,迪瑞医疗,26.62,-0.3,-1.11,14595.0,2.3,27.24,26.62,26.99,26.92,0.81,0.57,23.54,3.91,3915.82,731694.62,676756.73,吉林,医疗保健,20140910
2628,601200.SH,上海环境,9.74,-0.11,-1.12,69773.0,1.93,9.89,9.7,9.86,9.85,1.46,0.62,19.85,1.05,6828.19,1092690.22,1092690.22,上海,环境保护,20170331
2629,603167.SH,渤海轮渡,7.08,-0.08,-1.12,20383.0,1.54,7.18,7.07,7.16,7.16,0.97,0.43,29.19,0.92,1449.71,332154.31,332154.31,山东,水运,20120906
2630,600193.SH,创兴资源,5.31,-0.06,-1.12,24849.0,1.86,5.4,5.3,5.39,5.37,0.58,0.58,358.19,7.05,1325.61,225873.06,225873.06,上海,装修装饰,19990527
2631,603966.SH,法兰泰克,9.72,-0.11,-1.12,17612.0,2.34,9.94,9.71,9.88,9.83,0.7,0.49,37.19,2.61,1727.72,350027.9,350027.9,江苏,工程机械,20170125
2632,600547.SH,山东黄金,25.61,-0.29,-1.12,226364.0,2.08,26.09,25.55,25.88,25.9,0.86,0.63,65.26,4.94,58511.58,11456453.01,9256589.41,山东,黄金,20030828
2633,000601.SZ,韶能股份,4.41,-0.05,-1.12,41812.0,1.57,4.47,4.4,4.44,4.46,0.84,0.39,-36.83,1.06,1852.35,476523.29,476227.42,广东,水力发电,19960830
2634,000557.SZ,西部创业,5.29,-0.06,-1.12,53544.0,1.87,5.39,5.29,5.37,5.35,1.3,0.37,24.31,1.36,2861.08,771480.23,771237.67,宁夏,铁路,19940617
2635,605303.SH,园林股份,11.46,-0.13,-1.12,10771.0,2.16,11.58,11.33,11.58,11.59,1.21,1.58,-20.15,1.36,1231.27,184778.07,77910.59,浙江,建筑工程,20210301
2636,600703.SH,三安光电,16.7,-0.19,-1.12,323394.0,1.84,16.96,16.65,16.9,16.89,1.11,0.65,97.54,2.2,54198.11,8331661.27,8331661.27,湖北,半导体,19960528
2637,300849.SZ,锦盛新材,11.42,-0.13,-1.13,6392.0,2.77,11.7,11.38,11.64,11.55,1.08,0.53,-61.52,2.68,733.35,171300.0,138716.48,浙江,塑料,20200710
2638,001333.SZ,光华股份,25.45,-0.29,-1.13,6536.0,1.86,25.9,25.42,25.69,25.74,0.62,2.04,33.22,2.17,1675.3,325760.0,81440.0,浙江,化工原料,20221208
2639,301046.SZ,能辉科技,29.82,-0.34,-1.13,17952.0,3.02,30.6,29.69,30.26,30.16,0.64,3.05,263.83,5.79,5402.77,446396.45,175779.66,上海,新型电力,20210817
2640,601700.SH,风范股份,5.26,-0.06,-1.13,66835.0,1.5,5.34,5.26,5.33,5.32,0.87,0.59,133.17,2.3,3539.88,600821.76,600821.76,江苏,电气设备,20110118
2641,600366.SH,宁波韵升,7.89,-0.09,-1.13,89857.0,2.01,8.04,7.88,7.98,7.98,0.56,0.85,115.94,1.45,7151.85,877658.39,833159.57,浙江,矿物制品,20001030
2642,300185.SZ,通裕重工,2.63,-0.03,-1.13,291970.0,1.5,2.67,2.63,2.67,2.66,1.06,0.79,29.78,1.55,7742.28,1024865.6,974457.26,山东,工程机械,20110308
2643,002025.SZ,航天电器,59.52,-0.68,-1.13,14031.0,2.19,60.78,59.46,60.16,60.2,0.84,0.31,30.95,4.59,8410.0,2719291.76,2693643.24,贵州,元器件,20040726
2644,603136.SH,天目湖,24.5,-0.28,-1.13,21428.0,1.78,24.92,24.48,24.78,24.78,0.86,1.15,59.6,3.78,5291.72,456420.99,456420.99,江苏,旅游景点,20170927
2645,002132.SZ,恒星科技,3.5,-0.04,-1.13,75761.0,1.41,3.55,3.5,3.54,3.54,0.87,0.54,-266.13,1.34,2671.33,490540.64,489680.74,河南,钢加工,20070427
2646,600805.SH,悦达投资,4.37,-0.05,-1.13,28330.0,2.49,4.47,4.36,4.43,4.42,0.81,0.33,152.3,0.86,1248.61,371840.89,371570.34,江苏,综合类,19940103
2647,002996.SZ,顺博合金,12.23,-0.14,-1.13,10545.0,2.26,12.46,12.18,12.32,12.37,0.7,0.84,26.52,2.24,1300.77,536898.3,153771.29,重庆,铝,20200828
2648,601099.SH,太平洋,2.62,-0.03,-1.13,364838.0,1.51,2.66,2.62,2.65,2.65,0.93,0.54,29.98,1.9,9637.61,1785874.89,1785874.89,云南,证券,20071228
2649,600751.SH,海航科技,2.62,-0.03,-1.13,236654.0,2.26,2.67,2.61,2.65,2.65,1.14,0.92,95.83,1.07,6230.93,759626.5,674175.53,天津,水运,19960909
2650,001301.SZ,尚太科技,52.35,-0.6,-1.13,13275.0,3.04,53.91,52.3,53.0,52.95,1.19,2.04,14.75,2.63,7032.82,1359920.03,339980.27,河北,电气设备,20221228
2651,688067.SH,爱威科技,21.8,-0.25,-1.13,5164.0,2.18,22.26,21.78,22.16,22.05,0.89,1.26,172.75,3.15,1138.43,148240.0,89417.37,湖南,医疗保健,20210616
2652,600126.SH,杭钢股份,4.36,-0.05,-1.13,72702.0,1.59,4.42,4.35,4.4,4.41,0.75,0.22,115.51,0.73,3189.78,1472454.44,1472454.44,浙江,普钢,19980311
2653,605268.SH,王力安防,10.46,-0.12,-1.13,27004.0,2.36,10.68,10.43,10.65,10.58,0.6,3.63,74.59,2.91,2845.39,459798.06,77801.48,浙江,家居用品,20210224
2654,688297.SH,中无人机,47.94,-0.55,-1.13,25514.0,1.88,48.65,47.74,48.55,48.49,1.05,1.38,125.44,5.79,12275.3,3235950.0,887856.29,四川,航空,20220629
2655,601066.SH,中信建投,24.39,-0.28,-1.13,71268.0,1.74,24.75,24.32,24.71,24.67,0.81,0.19,19.44,2.67,17487.08,18918578.61,9295911.96,北京,证券,20180620
2656,003042.SZ,中农联合,20.9,-0.24,-1.14,36994.0,3.17,21.42,20.75,21.14,21.14,1.05,5.43,43.74,1.77,7812.97,297783.2,142353.55,山东,农药化肥,20210406
2657,603290.SH,斯达半导,220.11,-2.53,-1.14,15305.0,2.3,224.98,219.87,222.65,222.64,0.73,0.9,45.58,6.59,34042.83,3759504.77,3759504.77,浙江,半导体,20200204
2658,600992.SH,贵绳股份,16.5,-0.19,-1.14,26179.0,2.16,16.84,16.48,16.76,16.69,0.72,1.07,127.57,2.74,4356.76,404398.5,404398.5,贵州,钢加工,20040514
2659,301327.SZ,华宝新能,78.11,-0.9,-1.14,6722.0,2.05,79.7,78.08,78.97,79.01,0.68,2.11,-82.13,1.58,5304.54,974812.8,249203.44,深圳,电气设备,20220919
2660,300811.SZ,铂科新材,56.41,-0.65,-1.14,18610.0,2.93,58.08,56.41,57.0,57.06,0.9,1.19,42.72,6.69,10649.79,1121369.34,881211.45,深圳,矿物制品,20191230
2661,600918.SH,中泰证券,6.94,-0.08,-1.14,144771.0,1.57,7.05,6.94,7.03,7.02,0.99,0.36,10.49,1.33,10127.03,4836226.27,2757130.01,山东,证券,20200603
2662,603598.SH,引力传媒,10.38,-0.12,-1.14,74051.0,2.48,10.59,10.33,10.45,10.5,0.63,2.76,80.1,18.04,7730.84,278041.69,278041.69,北京,互联网,20150527
2663,002986.SZ,宇新股份,19.01,-0.22,-1.14,6441.0,1.87,19.32,18.96,19.19,19.23,0.74,0.28,14.17,2.47,1231.69,607202.14,443532.69,湖南,化工原料,20200602
2664,688272.SH,*ST富吉,18.14,-0.21,-1.14,1233.0,1.69,18.36,18.05,18.31,18.35,0.83,0.51,-18.02,2.44,224.15,137864.0,43868.35,北京,元器件,20211018
2665,300398.SZ,飞凯材料,18.14,-0.21,-1.14,98200.0,3.16,18.65,18.07,18.5,18.35,0.38,1.87,33.13,2.67,18047.58,958982.27,953383.81,上海,化工原料,20141009
2666,600006.SH,东风汽车,6.04,-0.07,-1.15,210163.0,3.6,6.25,6.03,6.11,6.11,0.87,1.05,31.58,1.47,12862.02,1208000.0,1208000.0,湖北,汽车整车,19990727
2667,603659.SH,璞泰来,37.89,-0.44,-1.15,39711.0,2.66,38.79,37.77,38.33,38.33,0.43,0.2,27.21,5.57,15168.82,7639412.46,7626566.35,上海,化工原料,20171103
2668,600456.SH,宝钛股份,33.55,-0.39,-1.15,27817.0,1.74,34.1,33.51,33.9,33.94,0.6,0.58,29.3,2.53,9398.2,1602943.64,1602943.64,陕西,小金属,20020412
2669,002321.SZ,华英农业,2.58,-0.03,-1.15,82232.0,1.92,2.62,2.57,2.62,2.61,1.06,0.39,286.93,5.36,2133.26,550285.64,550279.68,河南,农业综合,20091216
2670,688390.SH,固德威,169.2,-1.97,-1.15,25858.0,3.46,175.1,169.17,171.17,171.17,0.49,2.29,21.69,12.08,44435.76,2918361.6,1912521.74,江苏,电气设备,20200904
2671,301188.SZ,力诺特玻,15.45,-0.18,-1.15,8020.0,2.18,15.74,15.4,15.65,15.63,0.73,0.53,39.16,2.55,1249.38,359073.45,232926.37,山东,玻璃,20211111
2672,688379.SH,华光新材,19.72,-0.23,-1.15,10567.0,2.06,20.09,19.68,20.03,19.95,1.52,2.27,53.33,1.93,2100.4,175010.11,91929.75,浙江,机械基件,20200819
2673,688122.SH,西部超导,51.43,-0.6,-1.15,27772.0,1.83,52.36,51.41,51.88,52.03,0.83,0.43,40.11,5.82,14415.36,3341224.51,3341224.51,陕西,小金属,20190722
2674,000096.SZ,广聚能源,8.57,-0.1,-1.15,17694.0,2.08,8.73,8.55,8.71,8.67,0.96,0.35,112.63,1.76,1527.41,452496.0,437796.74,深圳,石油贸易,20000724
2675,300594.SZ,朗进科技,23.97,-0.28,-1.15,12907.0,4.37,24.66,23.6,24.58,24.25,0.74,1.43,-28.31,2.46,3099.16,219752.94,216941.61,山东,运输设备,20190621
2676,600292.SH,远达环保,5.99,-0.07,-1.16,61159.0,2.48,6.12,5.97,6.11,6.06,1.23,0.78,39.12,0.92,3690.64,467709.32,467709.32,重庆,环境保护,20001101
2677,301058.SZ,中粮科工,13.69,-0.16,-1.16,22754.0,3.25,14.09,13.64,13.91,13.85,0.79,1.12,51.98,3.9,3134.81,701303.44,278473.22,江苏,建筑工程,20210909
2678,000815.SZ,美利云,11.12,-0.13,-1.16,148579.0,2.31,11.35,11.09,11.24,11.25,0.65,2.14,-282.49,4.12,16655.3,773132.49,773132.49,宁夏,造纸,19980609
2679,688178.SH,万德斯,19.67,-0.23,-1.16,5372.0,1.86,19.95,19.58,19.95,19.9,1.16,0.63,172.78,1.4,1062.54,167659.66,167190.76,江苏,环境保护,20200114
2680,000620.SZ,*ST新联,1.71,-0.02,-1.16,254537.0,3.47,1.76,1.7,1.72,1.73,0.61,1.34,-0.84,-2.01,4397.4,324334.06,324322.74,北京,全国地产,19961029
2681,603388.SH,元成股份,11.11,-0.13,-1.16,52328.0,1.78,11.3,11.1,11.28,11.24,0.86,1.61,235.21,2.67,5848.85,361890.0,361890.0,浙江,建筑工程,20170324
2682,600489.SH,中金黄金,11.11,-0.13,-1.16,505016.0,2.67,11.36,11.06,11.2,11.24,1.04,1.04,22.64,2.14,56683.3,5385364.26,5385364.26,北京,黄金,20030814
2683,300096.SZ,易联众,5.98,-0.07,-1.16,73448.0,3.64,6.18,5.96,6.06,6.05,0.63,1.95,-14.72,9.33,4441.73,257140.0,225159.4,福建,软件服务,20100728
2684,300341.SZ,麦克奥迪,11.09,-0.13,-1.16,31950.0,1.87,11.23,11.02,11.16,11.22,1.06,0.62,36.84,3.74,3542.28,573808.06,573102.57,福建,电气设备,20120726
2685,605183.SH,确成股份,17.9,-0.21,-1.16,18126.0,2.76,18.35,17.85,18.16,18.11,1.8,1.33,22.24,2.83,3282.21,747146.18,244853.97,江苏,化工原料,20201207
2686,603648.SH,XD畅联股,9.37,-0.11,-1.16,38143.0,1.69,9.51,9.35,9.51,9.48,1.23,1.05,18.27,1.95,3593.1,339580.79,339580.79,上海,仓储物流,20170913
2687,601177.SH,杭齿前进,11.07,-0.13,-1.16,40711.0,3.3,11.4,11.03,11.27,11.2,0.88,1.02,16.88,2.06,4564.46,442866.42,442866.42,浙江,机械基件,20101011
2688,601616.SH,广电电气,3.4,-0.04,-1.16,93837.0,2.33,3.45,3.37,3.44,3.44,1.16,1.0,493.34,1.33,3200.12,318095.5,318095.5,上海,电气设备,20110201
2689,002703.SZ,浙江世宝,17.0,-0.2,-1.16,1107623.0,7.79,18.14,16.8,17.7,17.2,0.79,20.03,370.0,9.58,194559.04,1342395.88,940202.56,浙江,汽车配件,20121102
2690,300834.SZ,星辉环材,23.79,-0.28,-1.16,8950.0,1.37,24.12,23.79,24.1,24.07,1.26,1.46,57.12,1.57,2143.1,460841.69,146087.03,广东,化工原料,20220113
2691,603637.SH,镇海股份,8.49,-0.1,-1.16,21256.0,1.75,8.62,8.47,8.56,8.59,0.97,0.87,26.25,2.35,1811.49,206882.94,206882.94,浙江,建筑工程,20170208
2692,600283.SH,钱江水利,14.42,-0.17,-1.17,81325.0,1.92,14.67,14.39,14.64,14.59,0.67,2.3,21.25,2.31,11781.57,509019.88,509019.88,浙江,水务,20001018
2693,002746.SZ,仙坛股份,8.48,-0.1,-1.17,68655.0,1.75,8.62,8.47,8.59,8.58,0.65,0.97,19.82,1.64,5864.04,729736.84,601805.44,山东,农业综合,20150216
2694,002078.SZ,太阳纸业,11.02,-0.13,-1.17,136187.0,1.97,11.19,10.97,11.18,11.15,1.22,0.5,13.61,1.34,15079.52,3079741.9,3023835.75,山东,造纸,20061116
2695,603816.SH,顾家家居,39.84,-0.47,-1.17,57118.0,3.92,41.28,39.7,40.3,40.31,1.54,0.69,20.46,3.54,23147.88,3274415.81,3274415.81,浙江,家居用品,20161014
2696,601999.SH,出版传媒,6.78,-0.08,-1.17,69106.0,2.33,6.91,6.75,6.84,6.86,0.64,1.25,-221.91,1.53,4719.15,373520.17,373520.17,辽宁,出版业,20071221
2697,300043.SZ,星辉娱乐,3.39,-0.04,-1.17,279036.0,2.62,3.46,3.37,3.42,3.43,0.79,2.98,-25.46,2.32,9523.43,421783.26,317896.67,广东,互联网,20100120
2698,000600.SZ,建投能源,6.78,-0.08,-1.17,145175.0,1.9,6.89,6.76,6.86,6.86,0.45,1.33,-21.53,1.27,9894.86,1214722.68,739049.92,河北,火力发电,19960606
2699,000570.SZ,苏常柴Ａ,5.93,-0.07,-1.17,309230.0,2.83,6.09,5.92,6.02,6.0,0.51,6.2,43.71,1.24,18550.78,418475.66,295832.48,江苏,农用机械,19940701
2700,301004.SZ,嘉益股份,36.42,-0.43,-1.17,9403.0,2.31,37.2,36.35,36.78,36.85,1.07,3.76,17.82,4.55,3454.64,378877.26,91050.0,浙江,家居用品,20210625
2701,300500.SZ,启迪设计,17.77,-0.21,-1.17,56794.0,5.95,18.61,17.54,17.74,17.98,2.17,3.46,36.97,1.97,10212.37,309153.34,291989.72,江苏,建筑工程,20160204
2702,300083.SZ,创世纪,6.76,-0.08,-1.17,210166.0,2.49,6.92,6.75,6.82,6.84,1.48,1.55,23.3,2.38,14366.48,1132884.46,914995.15,广东,机床制造,20100520
2703,000970.SZ,中科三环,11.83,-0.14,-1.17,117230.0,2.01,12.05,11.81,11.94,11.97,0.75,0.96,35.55,2.24,13977.48,1438203.59,1438203.59,北京,矿物制品,20000420
2704,000413.SZ,东旭光电,1.69,-0.02,-1.17,267206.0,1.75,1.72,1.69,1.72,1.71,0.93,0.53,-10.57,0.42,4556.33,951934.74,849950.36,河北,元器件,19960925
2705,002311.SZ,海大集团,48.15,-0.57,-1.17,18381.0,2.63,49.38,48.1,49.0,48.72,0.68,0.11,49.1,4.57,8919.55,8010956.11,8005228.8,广东,饲料,20091127
2706,002043.SZ,兔 宝 宝,10.98,-0.13,-1.17,449789.0,3.42,11.29,10.91,11.1,11.11,1.65,6.42,31.09,3.73,49810.41,927000.73,769703.85,浙江,其他建材,20050510
2707,688701.SH,卓锦股份,9.29,-0.11,-1.17,6199.0,2.87,9.5,9.23,9.47,9.4,1.06,0.92,-26.38,3.2,577.63,124743.68,62528.47,浙江,环境保护,20210916
2708,600624.SH,复旦复华,5.91,-0.07,-1.17,34288.0,1.67,6.0,5.9,5.98,5.98,0.63,0.5,1160.66,4.6,2033.98,404664.8,404664.8,上海,化学制药,19930105
2709,300095.SZ,华伍股份,9.25,-0.11,-1.18,57169.0,2.14,9.45,9.25,9.37,9.36,0.5,1.72,22.97,1.81,5339.47,388583.4,308340.9,江西,电气设备,20100728
2710,300773.SZ,拉卡拉,19.34,-0.23,-1.18,138671.0,2.81,19.83,19.28,19.75,19.57,0.79,1.83,15.0,4.29,27041.13,1547238.68,1465373.26,北京,软件服务,20190425
2711,603227.SH,雪峰科技,8.4,-0.1,-1.18,76895.0,2.47,8.61,8.4,8.5,8.5,1.02,1.17,9.82,2.17,6538.02,900221.86,553308.0,新疆,化工原料,20150515
2712,301175.SZ,中科环保,5.88,-0.07,-1.18,129927.0,1.18,5.95,5.88,5.94,5.95,0.87,2.09,35.75,2.71,7680.04,865465.44,365665.44,北京,环境保护,20220708
2713,000338.SZ,潍柴动力,12.6,-0.15,-1.18,266253.0,2.43,12.88,12.57,12.75,12.75,0.91,0.53,14.81,1.45,33864.57,10995461.59,6360895.97,山东,汽车配件,20070430
2714,603319.SH,湘油泵,16.78,-0.2,-1.18,73176.0,3.42,17.31,16.73,17.01,16.98,0.49,3.54,24.28,2.26,12458.37,349135.52,347307.34,湖南,汽车配件,20161130
2715,600178.SH,东安动力,6.71,-0.08,-1.18,63771.0,2.95,6.86,6.66,6.79,6.79,0.96,1.38,-68.14,1.28,4307.42,319055.87,310055.68,黑龙江,汽车配件,19981014
2716,601100.SH,恒立液压,67.87,-0.81,-1.18,45960.0,3.36,69.88,67.57,68.37,68.68,1.07,0.34,36.37,7.31,31563.97,9100152.07,9100152.07,江苏,工程机械,20111028
2717,002404.SZ,嘉欣丝绸,6.69,-0.08,-1.18,43524.0,1.77,6.8,6.68,6.77,6.77,1.09,0.94,18.41,2.06,2928.4,386463.67,308847.04,浙江,纺织,20100511
2718,301161.SZ,唯万密封,22.57,-0.27,-1.18,10516.0,2.19,23.03,22.53,22.96,22.84,0.78,3.63,39.23,2.97,2394.39,270840.0,65403.25,上海,工程机械,20220914
2719,301158.SZ,德石股份,17.55,-0.21,-1.18,15881.0,1.8,17.86,17.54,17.85,17.76,0.8,2.04,49.21,2.11,2807.86,263900.25,136322.97,山东,专用机械,20220117
2720,600151.SH,航天机电,8.35,-0.1,-1.18,75376.0,3.08,8.56,8.3,8.43,8.45,1.09,0.53,-127.74,2.25,6350.21,1197600.66,1197600.66,上海,汽车配件,19980605
2721,000798.SZ,中水渔业,10.02,-0.12,-1.18,33790.0,1.58,10.18,10.02,10.18,10.14,0.87,0.92,-52.65,4.05,3407.47,366590.43,366554.73,北京,渔业,19980212
2722,601956.SH,东贝集团,5.84,-0.07,-1.18,49025.0,1.86,5.95,5.84,5.93,5.91,1.12,1.52,23.66,1.54,2887.24,363345.12,188272.49,湖北,家用电器,20201225
2723,688084.SH,晶品特装,74.22,-0.89,-1.18,1113.0,2.3,75.94,74.21,75.77,75.11,0.49,0.61,-134.91,3.38,832.83,561541.59,135377.28,北京,专用机械,20221208
2724,688628.SH,优利德,43.36,-0.52,-1.19,6896.0,3.67,44.86,43.25,44.13,43.88,1.01,1.52,29.41,4.53,3035.91,480831.32,196267.24,广东,电器仪表,20210201
2725,688690.SH,纳微科技,37.5,-0.45,-1.19,20464.0,3.29,38.62,37.37,38.15,37.95,1.42,1.0,306.33,9.76,7776.8,1514305.37,767099.46,江苏,化工原料,20210623
2726,002201.SZ,正威新材,10.0,-0.12,-1.19,41607.0,2.57,10.23,9.97,10.11,10.12,0.94,0.64,195.51,6.21,4201.82,651636.24,650251.94,江苏,玻璃,20071226
2727,603931.SH,格林达,28.33,-0.34,-1.19,9065.0,1.95,28.86,28.3,28.64,28.67,0.47,0.78,50.7,4.28,2584.78,565348.89,327218.68,浙江,化工原料,20200819
2728,300937.SZ,药易购,33.32,-0.4,-1.19,18678.0,2.08,33.75,33.05,33.7,33.72,0.7,4.54,25.19,3.87,6235.12,318761.38,136983.79,四川,医药商业,20210127
2729,603331.SH,百达精工,14.13,-0.17,-1.19,21509.0,2.24,14.43,14.11,14.31,14.3,1.03,1.07,20.37,2.37,3068.29,286088.18,284926.7,浙江,专用机械,20170705
2730,603628.SH,清源股份,15.79,-0.19,-1.19,20182.0,2.19,16.13,15.78,16.06,15.98,0.55,0.74,21.37,3.85,3212.24,432330.2,432330.2,福建,电气设备,20170112
2731,603733.SH,仙鹤股份,21.6,-0.26,-1.19,37776.0,1.74,21.97,21.59,21.86,21.86,0.99,0.54,31.22,2.34,8201.9,1524907.03,1524907.03,浙江,造纸,20180420
2732,603937.SH,丽岛新材,12.45,-0.15,-1.19,22558.0,2.94,12.79,12.42,12.7,12.6,1.12,1.08,44.34,1.67,2837.53,260055.6,260055.6,江苏,铝,20171102
2733,000151.SZ,中成股份,12.45,-0.15,-1.19,57317.0,2.06,12.68,12.42,12.59,12.6,0.73,2.15,-31.27,6.26,7174.55,420026.56,331847.24,北京,商贸代理,20000906
2734,688318.SH,财富趋势,89.61,-1.08,-1.19,11085.0,3.35,92.5,89.46,91.37,90.69,0.72,0.85,52.12,3.69,10081.05,1170962.55,1170962.55,深圳,软件服务,20200427
2735,603028.SH,赛福天,11.61,-0.14,-1.19,16792.0,1.79,11.79,11.58,11.75,11.75,0.66,0.59,148.06,4.84,1959.69,333253.44,333253.44,江苏,钢加工,20160331
2736,603722.SH,阿科力,45.53,-0.55,-1.19,2795.0,1.65,46.16,45.4,45.92,46.08,0.46,0.32,159.56,5.38,1277.21,400379.44,400379.44,江苏,化工原料,20171025
2737,300199.SZ,翰宇药业,9.93,-0.12,-1.19,103956.0,2.39,10.16,9.92,10.09,10.05,0.88,1.56,117.85,6.75,10416.11,877058.65,661371.58,深圳,化学制药,20110407
2738,002303.SZ,美盈森,3.31,-0.04,-1.19,62129.0,2.09,3.37,3.3,3.35,3.35,0.81,0.65,33.17,1.03,2072.14,506868.14,315150.65,深圳,造纸,20091103
2739,002245.SZ,蔚蓝锂芯,10.75,-0.13,-1.19,149213.0,2.67,11.03,10.74,10.93,10.88,0.7,1.38,-246.71,1.97,16250.55,1238450.03,1163808.17,江苏,电气设备,20080605
2740,300190.SZ,维尔利,4.12,-0.05,-1.2,30482.0,2.4,4.18,4.08,4.18,4.17,0.88,0.39,75.01,0.85,1259.36,322014.46,319779.73,江苏,环境保护,20110316
2741,000803.SZ,山高环能,6.59,-0.08,-1.2,66963.0,1.8,6.7,6.58,6.66,6.67,0.68,1.67,19.54,2.14,4439.82,315606.15,263823.25,四川,环境保护,19980303
2742,001965.SZ,招商公路,9.06,-0.11,-1.2,53412.0,2.62,9.28,9.04,9.18,9.17,1.01,0.09,10.38,1.05,4869.23,5603776.8,5603776.8,天津,路桥,20171225
2743,300274.SZ,阳光电源,109.37,-1.33,-1.2,86805.0,2.59,111.95,109.08,111.35,110.7,0.65,0.77,26.93,8.18,95764.83,16243096.31,12318003.47,安徽,电气设备,20111102
2744,300357.SZ,我武生物,33.68,-0.41,-1.2,17684.0,2.38,34.47,33.66,34.03,34.09,0.52,0.38,62.55,9.07,6017.65,1763430.91,1581765.05,浙江,生物制药,20140121
2745,601298.SH,青岛港,6.56,-0.08,-1.2,61101.0,1.81,6.67,6.55,6.67,6.64,0.84,0.11,8.46,1.1,4037.59,4258161.6,3537201.2,山东,港口,20190121
2746,002342.SZ,巨力索具,4.1,-0.05,-1.2,61702.0,1.69,4.16,4.09,4.16,4.15,1.08,0.7,483.36,1.58,2546.11,393600.0,360712.88,河北,机械基件,20100126
2747,301227.SZ,森鹰窗业,28.68,-0.35,-1.21,11235.0,3.89,29.73,28.6,29.0,29.03,0.94,5.04,-121.26,1.61,3280.39,271886.4,63926.78,黑龙江,家居用品,20220926
2748,000702.SZ,正虹科技,5.73,-0.07,-1.21,29963.0,2.24,5.84,5.71,5.79,5.8,0.57,1.12,-13.09,7.6,1729.04,152781.61,152781.61,湖南,饲料,19970318
2749,301193.SZ,家联科技,17.99,-0.22,-1.21,4326.0,2.2,18.32,17.92,18.31,18.21,0.64,0.47,46.99,2.31,782.56,345408.0,166335.54,浙江,家居用品,20211209
2750,600218.SH,全柴动力,8.98,-0.11,-1.21,34583.0,1.98,9.13,8.95,9.09,9.09,0.72,0.84,30.54,1.26,3123.76,391168.73,370567.55,安徽,汽车配件,19981203
2751,300261.SZ,雅本化学,8.98,-0.11,-1.21,93226.0,1.98,9.15,8.97,9.12,9.09,0.76,0.99,40.64,3.61,8452.95,865051.9,841497.28,江苏,农药化肥,20110906
2752,600035.SH,楚天高速,4.08,-0.05,-1.21,89825.0,2.18,4.15,4.06,4.14,4.13,0.88,0.56,4.63,0.86,3682.34,656927.29,656927.29,湖北,路桥,20040310
2753,002682.SZ,龙洲股份,4.08,-0.05,-1.21,45509.0,1.45,4.14,4.08,4.13,4.13,0.94,0.81,-14.8,1.26,1867.75,229446.39,229442.78,福建,仓储物流,20120612
2754,300055.SZ,万邦达,7.34,-0.09,-1.21,37985.0,2.15,7.47,7.31,7.41,7.43,1.17,0.61,65.38,1.15,2804.53,614174.21,458227.16,北京,环境保护,20100226
2755,002171.SZ,楚江新材,7.33,-0.09,-1.21,106771.0,2.29,7.47,7.3,7.46,7.42,0.66,0.82,25.83,1.66,7882.79,978213.11,952699.33,安徽,铜,20070921
2756,000831.SZ,中国稀土,30.12,-0.37,-1.21,119641.0,2.66,30.88,30.07,30.5,30.49,0.77,1.22,379.44,9.85,36428.98,2954437.61,2954437.61,江西,小金属,19980911
2757,600821.SH,金开新能,6.51,-0.08,-1.21,110247.0,1.82,6.62,6.5,6.61,6.59,0.88,0.63,19.19,1.52,7220.81,1300218.51,1133705.19,天津,新型电力,19940128
2758,600580.SH,卧龙电驱,13.02,-0.16,-1.21,131176.0,2.2,13.29,13.0,13.29,13.18,0.72,1.0,16.57,1.88,17252.07,1707398.7,1703395.05,浙江,电气设备,20020606
2759,600106.SH,重庆路桥,4.88,-0.06,-1.21,112071.0,2.43,4.97,4.85,4.96,4.94,0.63,0.84,49.18,1.44,5492.08,648564.23,648564.23,重庆,路桥,19970618
2760,301068.SZ,大地海洋,37.4,-0.46,-1.22,2407.0,3.3,38.4,37.15,38.1,37.86,0.61,0.61,178.08,4.06,904.68,314160.0,148276.39,浙江,环境保护,20210928
2761,603860.SH,中公高科,27.64,-0.34,-1.22,10937.0,1.82,28.08,27.57,27.92,27.98,1.03,1.64,114.4,2.55,3045.71,184303.52,184303.52,北京,建筑工程,20170802
2762,000816.SZ,智慧农业,3.25,-0.04,-1.22,133575.0,1.82,3.31,3.25,3.3,3.29,0.79,0.93,241.32,2.17,4385.96,469273.45,466603.01,江苏,农用机械,19970818
2763,000623.SZ,吉林敖东,16.25,-0.2,-1.22,88200.0,2.25,16.57,16.2,16.45,16.45,0.91,0.76,9.73,0.74,14419.06,1890045.88,1883880.54,吉林,中成药,19961028
2764,601882.SH,海天精工,29.22,-0.36,-1.22,18975.0,1.83,29.74,29.2,29.4,29.58,0.7,0.36,28.16,7.89,5586.57,1525284.0,1525284.0,浙江,机床制造,20161107
2765,600303.SH,ST曙光,4.87,-0.06,-1.22,87464.0,2.23,4.97,4.86,4.89,4.93,0.79,1.29,-11.47,1.58,4292.01,329019.25,329019.25,辽宁,汽车整车,20001226
