,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,成交额(万),总市值(万),流通市值(万),所在地域,所属行业,上市日期
2943,301226.SZ,祥明智能,25.85,-0.67,-2.53,53684.0,4.52,26.3,25.1,26.3,26.52,0.9,10.94,44.73,3.2,13762.43,281248.0,126871.45,江苏,电气设备,20220325
2944,000678.SZ,襄阳轴承,5.4,-0.14,-2.53,92678.0,2.71,5.54,5.39,5.52,5.54,1.08,2.02,-28.5,2.92,5036.31,248190.37,248190.37,湖北,汽车配件,19970106
2945,300329.SZ,海伦钢琴,6.94,-0.18,-2.53,28365.0,2.53,7.11,6.93,7.1,7.12,1.01,1.12,127.05,1.9,1994.04,175504.81,174985.46,浙江,文教休闲,20120619
2946,300424.SZ,航新科技,13.86,-0.36,-2.53,87734.0,3.16,14.26,13.81,14.16,14.22,0.58,3.67,-386.63,4.69,12313.2,332492.88,331556.11,广东,航空,20150422
2947,300388.SZ,节能国祯,6.93,-0.18,-2.53,27783.0,2.95,7.12,6.91,7.1,7.11,0.7,0.4,22.1,1.27,1945.57,484380.68,483350.76,安徽,环境保护,20140801
2948,300150.SZ,世纪瑞尔,4.62,-0.12,-2.53,206731.0,4.43,4.81,4.6,4.72,4.74,0.56,4.02,694.75,1.78,9734.97,270319.0,237807.08,北京,软件服务,20101222
2949,002006.SZ,精工科技,21.94,-0.57,-2.53,73178.0,3.15,22.52,21.81,22.51,22.51,0.68,1.61,52.13,7.12,16152.58,998621.04,998621.04,浙江,专用机械,20040625
2950,301246.SZ,宏源药业,32.71,-0.85,-2.53,10644.0,2.95,33.69,32.7,33.66,33.56,1.18,2.4,50.52,3.02,3529.48,1308422.24,145139.72,湖北,化学制药,20230320
2951,301175.SZ,中科环保,6.15,-0.16,-2.54,132979.0,2.22,6.28,6.14,6.28,6.31,0.84,3.87,37.39,2.83,8251.31,905206.2,211342.56,北京,环境保护,20220708
2952,688701.SH,卓锦股份,8.84,-0.23,-2.54,6358.0,4.63,9.25,8.83,9.25,9.07,0.99,0.94,-25.1,3.04,570.12,118701.2,59499.64,浙江,环境保护,20210916
2953,300142.SZ,沃森生物,27.67,-0.72,-2.54,151370.0,2.61,28.41,27.67,28.38,28.39,1.02,0.97,64.65,4.81,42404.91,4447533.26,4337342.99,云南,生物制药,20101112
2954,603508.SH,思维列控,18.44,-0.48,-2.54,39952.0,4.39,19.14,18.31,18.92,18.92,1.02,1.05,19.31,1.66,7491.81,703069.95,703069.95,河南,软件服务,20151224
2955,300610.SZ,晨化股份,11.14,-0.29,-2.54,14784.0,2.45,11.42,11.14,11.4,11.43,0.91,0.92,39.45,2.11,1662.84,237144.98,179083.4,江苏,化工原料,20170213
2956,000848.SZ,承德露露,8.83,-0.23,-2.54,154370.0,3.31,9.11,8.81,9.06,9.06,0.75,1.47,9.72,3.46,13834.18,929405.25,929381.84,河北,软饮料,19971113
2957,603351.SH,威尔药业,25.71,-0.67,-2.54,5804.0,2.54,26.38,25.71,26.1,26.38,0.83,0.44,33.1,2.36,1507.79,348315.05,340892.52,江苏,化学制药,20190130
2958,002009.SZ,天奇股份,13.43,-0.35,-2.54,164631.0,4.72,14.05,13.4,14.04,13.78,2.62,4.42,-4.28,2.69,22579.22,511306.2,499718.63,江苏,工程机械,20040629
2959,603099.SH,长白山,11.51,-0.3,-2.54,121217.0,7.03,12.26,11.43,11.94,11.81,0.81,4.55,-185.51,3.4,14251.83,306937.17,306937.17,吉林,旅游景点,20140822
2960,300891.SZ,惠云钛业,9.59,-0.25,-2.54,17497.0,3.25,9.9,9.58,9.9,9.84,1.15,0.76,2058.87,3.02,1694.1,383600.0,221260.48,广东,化工原料,20200917
2961,600476.SH,湘邮科技,16.87,-0.44,-2.54,39021.0,3.41,17.38,16.79,17.13,17.31,0.83,2.42,-283.42,21.97,6675.0,271725.09,271725.09,湖南,软件服务,20031210
2962,300838.SZ,浙江力诺,16.87,-0.44,-2.54,17575.0,3.35,17.35,16.77,17.22,17.31,0.81,3.34,22.34,2.43,2983.55,230005.58,88877.91,浙江,机械基件,20200608
2963,600360.SH,华微电子,6.9,-0.18,-2.54,125846.0,2.54,7.07,6.89,7.06,7.08,1.18,1.31,317.68,2.04,8771.92,662603.76,662603.76,吉林,半导体,20010316
2964,605100.SH,华丰股份,15.33,-0.4,-2.54,21988.0,2.54,15.7,15.3,15.61,15.73,0.77,2.86,17.89,1.45,3402.73,260505.76,117783.46,山东,机械基件,20200811
2965,601058.SH,赛轮轮胎,10.34,-0.27,-2.54,98984.0,2.73,10.6,10.31,10.59,10.61,0.42,0.32,22.3,2.66,10307.03,3166742.49,3166742.49,山东,汽车配件,20110630
2966,002493.SZ,荣盛石化,11.87,-0.31,-2.55,382242.0,3.53,12.3,11.87,12.18,12.18,1.21,0.4,-20.47,2.71,46077.05,12018998.18,11274459.84,浙江,化纤,20101102
2967,300711.SZ,广哈通信,12.63,-0.33,-2.55,43320.0,3.47,13.07,12.62,12.91,12.96,0.85,1.75,-983.73,4.89,5554.8,314702.48,313120.97,广东,通信设备,20171101
2968,600769.SH,祥龙电业,7.65,-0.2,-2.55,46470.0,3.18,7.87,7.62,7.86,7.85,0.79,1.24,207.67,35.22,3579.82,286857.56,286857.56,湖北,建筑工程,19961101
2969,002420.SZ,毅昌科技,6.12,-0.16,-2.55,59910.0,2.87,6.3,6.12,6.26,6.28,1.0,1.54,57.01,3.53,3706.78,245412.0,237999.65,广东,家用电器,20100601
2970,002393.SZ,力生制药,24.09,-0.63,-2.55,11450.0,2.47,24.7,24.09,24.7,24.72,0.93,0.63,23.83,1.0,2789.26,443239.12,439534.08,天津,化学制药,20100423
2971,001203.SZ,大中矿业,11.46,-0.3,-2.55,29419.0,2.64,11.76,11.45,11.76,11.76,0.81,0.67,22.3,3.05,3403.41,1728192.74,499599.36,内蒙,普钢,20210510
2972,601008.SH,连云港,4.2,-0.11,-2.55,126055.0,3.02,4.31,4.18,4.31,4.31,1.39,1.02,38.91,1.25,5349.9,521067.96,521067.96,江苏,港口,20070426
2973,603678.SH,火炬电子,32.07,-0.84,-2.55,53822.0,3.19,32.94,31.89,32.82,32.91,1.46,1.17,29.14,2.85,17348.84,1472967.2,1471662.75,福建,元器件,20150126
2974,002250.SZ,联化科技,10.69,-0.28,-2.55,82220.0,2.55,10.97,10.69,10.95,10.97,0.97,0.89,55.34,1.41,8884.22,986950.25,982552.8,浙江,化工原料,20080619
2975,301073.SZ,君亭酒店,54.21,-1.42,-2.55,13308.0,3.47,56.0,54.07,55.7,55.63,0.87,1.73,429.57,7.39,7321.59,702746.08,416470.02,浙江,酒店餐饮,20210930
2976,300187.SZ,永清环保,5.72,-0.15,-2.56,35048.0,2.73,5.87,5.71,5.85,5.87,1.21,0.54,43.42,3.74,2025.15,369295.88,368573.66,湖南,环境保护,20110308
2977,603026.SH,胜华新材,63.66,-1.67,-2.56,11451.0,3.08,65.48,63.47,65.18,65.33,0.76,0.56,403.58,3.27,7352.36,1290260.88,1290260.88,山东,化工原料,20150529
2978,605199.SH,葫芦娃,15.62,-0.41,-2.56,36260.0,2.87,16.06,15.6,16.05,16.03,1.8,3.88,38.52,5.93,5710.03,624969.87,145798.25,海南,中成药,20200710
2979,688125.SH,安达智能,49.5,-1.3,-2.56,2722.0,3.27,50.85,49.19,50.8,50.8,0.51,1.33,34.26,2.07,1357.15,400000.0,101049.0,广东,专用机械,20220415
2980,600302.SH,标准股份,4.95,-0.13,-2.56,46613.0,2.95,5.1,4.95,5.1,5.08,1.76,1.35,-85.7,1.72,2326.7,171274.85,171274.85,陕西,纺织机械,20001213
2981,300066.SZ,三川智慧,5.33,-0.14,-2.56,87501.0,3.84,5.51,5.3,5.49,5.47,1.27,0.87,79.06,2.49,4714.99,554337.73,534827.2,江西,电器仪表,20100326
2982,000025.SZ,特  力Ａ,16.75,-0.44,-2.56,39151.0,3.08,17.24,16.71,17.24,17.19,1.28,1.0,71.42,4.72,6634.91,722022.69,657903.69,深圳,汽车服务,19930621
2983,002686.SZ,亿利达,6.47,-0.17,-2.56,60289.0,3.01,6.67,6.47,6.66,6.64,1.24,1.54,145.49,2.29,3943.22,366356.72,253447.52,浙江,专用机械,20120703
2984,002443.SZ,金洲管道,6.47,-0.17,-2.56,82223.0,2.56,6.64,6.47,6.64,6.64,0.88,1.58,13.39,1.07,5385.77,336786.48,335886.2,浙江,钢加工,20100706
2985,603100.SH,川仪股份,38.0,-1.0,-2.56,23706.0,4.44,39.1,37.37,38.67,39.0,1.81,0.61,26.93,4.23,8970.71,1501000.0,1486161.0,重庆,电器仪表,20140805
2986,600869.SH,远东股份,5.32,-0.14,-2.56,100680.0,3.48,5.49,5.3,5.44,5.46,1.02,0.45,24.52,2.66,5426.97,1180695.66,1180695.66,青海,电气设备,19950206
2987,300871.SZ,回盛生物,16.72,-0.44,-2.56,13745.0,2.74,17.13,16.66,17.13,17.16,0.81,1.66,46.72,1.94,2314.85,277643.25,138712.09,湖北,农业综合,20200824
2988,002611.SZ,东方精工,4.94,-0.13,-2.56,154635.0,3.75,5.11,4.92,5.1,5.07,0.95,1.54,18.04,1.5,7731.48,613043.33,496104.57,广东,轻工机械,20110830
2989,002412.SZ,汉森制药,6.84,-0.18,-2.56,61493.0,2.85,7.02,6.82,7.02,7.02,0.77,1.25,15.63,1.76,4248.82,344188.8,337648.05,湖南,中成药,20100525
2990,605080.SH,浙江自然,40.22,-1.06,-2.57,2527.0,2.86,41.3,40.12,41.28,41.28,1.06,0.75,15.13,2.19,1026.34,406719.12,135234.12,浙江,纺织,20210506
2991,300313.SZ,*ST天山,4.93,-0.13,-2.57,16949.0,3.56,5.11,4.93,5.06,5.06,0.78,0.92,-96.05,19.23,844.32,154297.86,90821.19,新疆,农业综合,20120425
2992,603020.SH,爱普股份,9.1,-0.24,-2.57,20881.0,2.68,9.34,9.09,9.34,9.34,1.3,0.54,22.08,1.12,1919.38,348746.37,348746.37,上海,食品,20150325
2993,603610.SH,麒盛科技,11.75,-0.31,-2.57,51562.0,3.73,12.2,11.75,11.99,12.06,1.56,1.44,44.05,1.37,6151.82,421224.87,421224.87,浙江,家居用品,20191029
2994,601038.SH,一拖股份,10.99,-0.29,-2.57,25409.0,2.93,11.29,10.96,11.26,11.28,0.8,0.43,6.36,1.92,2820.55,1234886.16,652707.09,河南,农用机械,20120808
2995,603906.SH,龙蟠科技,18.18,-0.48,-2.57,66035.0,3.7,18.79,18.1,18.73,18.66,1.02,1.17,-11.53,2.3,12099.24,1027313.45,1027313.45,江苏,化工原料,20170410
2996,002909.SZ,集泰股份,7.57,-0.2,-2.57,36646.0,3.22,7.77,7.52,7.75,7.77,1.1,1.01,925.21,3.37,2796.51,282173.61,273690.44,广东,化工原料,20171026
2997,002267.SZ,陕天然气,7.57,-0.2,-2.57,72362.0,2.57,7.77,7.57,7.75,7.77,1.34,0.65,5.02,1.24,5519.92,841841.11,841841.11,陕西,供气供热,20080813
2998,600756.SH,浪潮软件,16.64,-0.44,-2.58,87718.0,3.92,17.24,16.57,17.13,17.08,0.73,2.71,306.49,2.42,14834.88,539300.32,539300.32,山东,软件服务,19960923
2999,300781.SZ,因赛集团,27.59,-0.73,-2.58,46382.0,3.78,28.28,27.21,28.03,28.32,0.84,5.72,65.14,4.51,12877.99,303406.66,223766.45,广东,广告包装,20190606
3000,688185.SH,康希诺,85.78,-2.27,-2.58,13602.0,3.41,88.58,85.58,88.58,88.05,0.89,2.02,-38.03,3.21,11789.88,2122625.23,577408.4,天津,生物制药,20200813
3001,300405.SZ,科隆股份,5.29,-0.14,-2.58,21298.0,3.13,5.43,5.26,5.43,5.43,0.89,0.97,-64.07,2.42,1135.34,152992.04,115759.54,辽宁,化工原料,20141030
3002,002243.SZ,力合科创,8.69,-0.23,-2.58,108922.0,2.69,8.9,8.66,8.9,8.92,0.43,0.9,52.41,1.54,9550.3,1052015.07,1051975.18,深圳,塑料,20080528
3003,002998.SZ,优彩资源,6.8,-0.18,-2.58,25369.0,2.72,6.99,6.8,6.99,6.98,1.06,1.67,18.1,1.41,1745.45,221950.91,103367.75,江苏,化纤,20200925
3004,603789.SH,星光农机,8.31,-0.22,-2.58,17789.0,3.17,8.57,8.3,8.56,8.53,1.15,0.68,-490.02,4.63,1492.93,216060.0,216060.0,浙江,农用机械,20150427
3005,002783.SZ,凯龙股份,8.31,-0.22,-2.58,35350.0,2.7,8.54,8.31,8.51,8.53,1.34,1.03,27.69,2.21,2972.84,325119.47,285552.17,湖北,化工原料,20151209
3006,000859.SZ,国风新材,4.91,-0.13,-2.58,66830.0,2.98,5.05,4.9,5.04,5.04,1.82,0.75,114.05,1.51,3320.14,439924.35,439861.26,安徽,塑料,19981119
3007,300419.SZ,浩丰科技,6.42,-0.17,-2.58,59459.0,3.49,6.63,6.4,6.6,6.59,0.75,1.62,-245.43,3.87,3880.05,236097.92,236097.92,北京,软件服务,20150122
3008,001268.SZ,联合精密,21.9,-0.58,-2.58,8637.0,3.25,22.45,21.72,22.45,22.48,1.42,3.2,36.75,2.51,1898.36,236374.0,59093.5,广东,机械基件,20220630
3009,301259.SZ,艾布鲁,13.97,-0.37,-2.58,12491.0,4.18,14.54,13.94,14.34,14.34,0.94,1.68,51.34,2.4,1773.61,217932.0,103994.43,湖南,环境保护,20220426
3010,600536.SH,中国软件,47.19,-1.25,-2.58,243567.0,3.7,48.82,47.03,48.08,48.44,0.8,2.91,-51.04,17.66,116793.08,4059309.01,3944192.6,北京,软件服务,20020517
3011,002316.SZ,亚联发展,4.53,-0.12,-2.58,185792.0,3.23,4.65,4.5,4.62,4.65,0.6,5.9,-90.54,35.12,8471.81,178083.36,142698.4,吉林,软件服务,20091209
3012,002609.SZ,捷顺科技,11.7,-0.31,-2.58,63616.0,3.75,12.1,11.65,11.97,12.01,0.73,1.39,-126.98,3.27,7536.74,759679.29,533918.37,深圳,软件服务,20110815
3013,300490.SZ,华自科技,15.47,-0.41,-2.58,60552.0,3.02,15.89,15.41,15.86,15.88,0.65,1.87,-47.69,2.07,9440.47,609816.99,499865.76,湖南,电气设备,20151231
3014,002640.SZ,跨境通,3.77,-0.1,-2.58,404584.0,3.36,3.86,3.73,3.86,3.87,0.67,2.91,1194.69,3.99,15336.97,587381.58,523310.63,山西,互联网,20111208
3015,600667.SH,太极实业,6.78,-0.18,-2.59,384403.0,2.59,6.93,6.75,6.91,6.96,0.46,1.83,21.38,1.97,26288.11,1427996.94,1427996.94,江苏,半导体,19930728
3016,603025.SH,大豪科技,14.31,-0.38,-2.59,34272.0,2.86,14.72,14.3,14.65,14.69,1.13,0.37,45.4,6.27,4936.8,1322720.97,1320973.29,北京,纺织机械,20150422
3017,300636.SZ,同和药业,12.8,-0.34,-2.59,27171.0,2.82,13.17,12.8,13.17,13.14,0.99,0.94,33.87,3.33,3508.18,448339.05,370767.29,江西,化学制药,20170331
3018,002753.SZ,永东股份,7.15,-0.19,-2.59,24195.0,2.45,7.31,7.13,7.3,7.34,1.01,1.0,-147.9,1.28,1745.96,268613.83,173597.03,山西,化工原料,20150519
3019,600830.SH,XD香溢融,6.02,-0.16,-2.59,53581.0,2.75,6.17,6.0,6.15,6.18,0.67,1.18,34.41,1.29,3260.03,273502.29,273502.29,浙江,多元金融,19940224
3020,000820.SZ,神雾节能,3.76,-0.1,-2.59,34845.0,3.63,3.89,3.75,3.89,3.86,1.12,1.21,-81.76,33.7,1318.9,239604.2,108159.0,江西,环境保护,19980630
3021,301176.SZ,逸豪新材,16.54,-0.44,-2.59,10205.0,2.71,16.97,16.51,16.97,16.98,0.48,2.49,-251.74,1.68,1704.09,279636.27,67906.69,江西,元器件,20220928
3022,600052.SH,东望时代,4.51,-0.12,-2.59,58369.0,4.1,4.66,4.47,4.65,4.63,0.93,0.69,-71.12,1.31,2664.11,380731.83,380731.83,浙江,影视音像,19970415
3023,603159.SH,上海亚虹,13.52,-0.36,-2.59,7942.0,3.1,13.95,13.52,13.9,13.88,1.12,0.57,103.33,4.03,1082.18,189280.0,189280.0,上海,专用机械,20160812
3024,300879.SZ,大叶股份,16.51,-0.44,-2.6,8574.0,2.54,16.94,16.51,16.94,16.95,1.08,1.56,40.44,2.72,1429.19,264160.0,90805.0,浙江,农用机械,20200901
3025,603786.SH,科博达,52.15,-1.39,-2.6,6647.0,2.82,53.48,51.97,53.48,53.54,0.93,0.17,39.97,4.89,3480.59,2106867.82,2086521.5,上海,汽车配件,20191015
3026,600461.SH,洪城环境,8.25,-0.22,-2.6,83724.0,3.07,8.45,8.19,8.45,8.47,0.97,0.84,7.72,1.26,6939.31,899342.57,826546.95,江西,水务,20040601
3027,002494.SZ,华斯股份,4.5,-0.12,-2.6,35814.0,3.03,4.63,4.49,4.62,4.62,0.98,1.25,-82.45,1.37,1627.91,169789.82,129046.7,河北,服饰,20101102
3028,600363.SH,联创光电,31.87,-0.85,-2.6,45779.0,3.24,32.86,31.8,32.86,32.72,0.97,1.02,38.43,3.85,14742.97,1450804.47,1435991.29,江西,元器件,20010329
3029,300611.SZ,美力科技,8.62,-0.23,-2.6,19665.0,3.16,8.9,8.62,8.89,8.85,0.88,1.34,50.77,1.83,1714.56,181946.37,126645.22,浙江,汽车配件,20170220
3030,600366.SH,宁波韵升,7.87,-0.21,-2.6,85498.0,3.22,8.11,7.85,8.11,8.08,1.01,0.81,115.64,1.42,6802.18,875433.66,831047.63,浙江,矿物制品,20001030
3031,300617.SZ,安靠智电,37.47,-1.0,-2.6,22512.0,2.42,38.22,37.29,38.21,38.47,0.9,2.16,19.54,2.42,8484.37,629483.4,390682.4,江苏,电气设备,20170228
3032,688611.SH,杭州柯林,54.7,-1.46,-2.6,2655.0,3.21,56.5,54.7,56.5,56.16,0.82,1.9,58.66,3.78,1470.84,305773.0,76443.25,浙江,电气设备,20210412
3033,603626.SH,科森科技,6.74,-0.18,-2.6,89795.0,4.48,7.05,6.74,6.93,6.92,1.83,1.62,-11.23,1.24,6176.19,375693.56,373988.91,江苏,元器件,20170209
3034,000997.SZ,新 大 陆,18.72,-0.5,-2.6,147410.0,3.64,19.3,18.6,19.24,19.22,0.66,1.44,16.14,3.28,27915.65,1932021.82,1921348.07,福建,软件服务,20000807
3035,301208.SZ,中亦科技,58.03,-1.55,-2.6,6790.0,2.87,59.58,57.87,59.58,59.58,0.72,4.07,36.56,2.79,3982.41,386866.86,96716.86,北京,软件服务,20220707
3036,603667.SH,五洲新春,11.6,-0.31,-2.6,35610.0,3.27,11.96,11.57,11.9,11.91,0.47,1.1,23.71,1.64,4171.83,381041.0,375442.79,浙江,机械基件,20161025
3037,300383.SZ,光环新网,11.6,-0.31,-2.6,494188.0,5.71,12.24,11.56,12.05,11.91,1.12,2.76,30.04,1.7,58691.2,2085207.7,2080741.61,北京,电信运营,20140129
3038,000020.SZ,深华发Ａ,10.85,-0.29,-2.6,15030.0,3.23,11.16,10.8,11.16,11.14,0.67,0.83,119.41,8.53,1649.13,307229.93,196564.45,深圳,元器件,19920428
3039,300411.SZ,金盾股份,6.36,-0.17,-2.6,20809.0,3.52,6.57,6.34,6.56,6.53,1.24,0.77,88.93,2.82,1336.57,258546.72,171869.26,浙江,专用机械,20141231
3040,002636.SZ,金安国纪,8.97,-0.24,-2.61,43433.0,3.26,9.25,8.95,9.21,9.21,1.06,0.6,92.55,1.85,3948.46,653016.0,648627.18,上海,元器件,20111125
3041,002469.SZ,三维化学,5.98,-0.16,-2.61,104390.0,2.77,6.14,5.97,6.13,6.14,1.54,1.69,21.37,1.56,6300.74,388019.85,369963.04,山东,化工原料,20100908
3042,600894.SH,广日股份,7.1,-0.19,-2.61,36556.0,2.88,7.31,7.1,7.31,7.29,1.05,0.43,93.54,0.7,2626.92,610562.3,610562.3,广东,运输设备,19960328
3043,600592.SH,龙溪股份,8.22,-0.22,-2.61,43058.0,3.44,8.47,8.18,8.47,8.44,0.81,1.08,11.95,1.43,3566.96,328433.04,328433.04,福建,机械基件,20020805
3044,002490.SZ,山东墨龙,4.11,-0.11,-2.61,51374.0,2.84,4.21,4.09,4.21,4.22,1.94,0.95,-9.41,3.64,2127.18,327915.69,222604.74,山东,化工机械,20101021
3045,000890.SZ,法尔胜,4.11,-0.11,-2.61,85485.0,3.32,4.23,4.09,4.23,4.22,1.32,2.04,-34.86,126.15,3542.01,172416.13,172410.82,江苏,钢加工,19990119
3046,300809.SZ,华辰装备,20.15,-0.54,-2.61,22618.0,3.43,20.8,20.09,20.69,20.69,0.76,1.91,84.8,3.48,4598.79,508134.64,238287.96,江苏,机床制造,20191204
3047,603681.SH,永冠新材,15.29,-0.41,-2.61,19989.0,3.06,15.73,15.25,15.73,15.7,1.03,1.05,-47.37,1.21,3079.78,292238.7,292238.7,上海,化工原料,20190326
3048,688286.SH,敏芯股份,53.32,-1.43,-2.61,5765.0,3.96,55.1,52.93,54.8,54.75,1.06,1.62,-34.76,2.83,3099.53,285755.92,189963.53,江苏,元器件,20200810
3049,300854.SZ,中兰环保,15.66,-0.42,-2.61,8520.0,2.92,16.11,15.64,16.11,16.08,0.9,1.84,608.47,1.62,1347.75,155181.2,72689.8,深圳,环境保护,20210916
3050,603239.SH,浙江仙通,15.28,-0.41,-2.61,25252.0,3.31,15.74,15.22,15.61,15.69,1.09,0.93,34.05,4.36,3883.71,413660.16,413660.16,浙江,汽车配件,20161230
3051,000665.SZ,湖北广电,5.59,-0.15,-2.61,196577.0,3.31,5.78,5.59,5.72,5.74,0.88,1.73,-16.48,1.11,11180.64,634045.53,634020.12,湖北,影视音像,19961210
3052,300581.SZ,晨曦航空,17.51,-0.47,-2.61,38250.0,2.84,17.99,17.48,17.98,17.98,0.75,1.18,-168.75,5.56,6785.97,566612.83,566612.83,陕西,航空,20161220
3053,688722.SH,同益中,17.5,-0.47,-2.62,22314.0,3.56,18.07,17.43,18.07,17.97,1.08,1.75,18.25,3.2,3935.94,393166.72,223384.05,北京,化纤,20211019
3054,600720.SH,祁连山,11.16,-0.3,-2.62,85912.0,3.14,11.5,11.14,11.46,11.46,0.94,1.11,203.34,1.0,9708.51,866339.95,866197.56,甘肃,水泥,19960716
3055,600525.SH,长园集团,5.58,-0.15,-2.62,120813.0,3.14,5.73,5.55,5.7,5.73,1.06,0.93,115.86,1.45,6805.22,733728.23,728622.53,深圳,电气设备,20021202
3056,002210.SZ,飞马国际,1.86,-0.05,-2.62,218131.0,2.62,1.9,1.85,1.9,1.91,0.59,0.82,2158.59,18.55,4083.48,494989.3,494987.51,深圳,仓储物流,20080130
3057,002893.SZ,京能热力,10.04,-0.27,-2.62,69955.0,2.91,10.27,9.97,10.15,10.31,0.61,3.47,3.0,2.47,7064.74,203611.2,202502.41,北京,供气供热,20170915
3058,000010.SZ,美丽生态,2.23,-0.06,-2.62,76070.0,2.62,2.29,2.23,2.29,2.29,0.77,1.46,-21.49,3.48,1720.49,236088.38,116444.24,深圳,建筑工程,19951027
3059,688416.SH,恒烁股份,77.25,-2.08,-2.62,33664.0,5.34,81.15,76.91,79.34,79.33,0.61,17.75,-85.46,3.8,26589.0,638372.98,146515.62,安徽,半导体,20220829
3060,600517.SH,国网英大,5.57,-0.15,-2.62,145198.0,3.15,5.74,5.56,5.71,5.72,1.18,0.25,17.53,1.65,8213.37,3185168.71,3185168.71,上海,多元金融,20031010
3061,300929.SZ,华骐环保,11.51,-0.31,-2.62,15025.0,2.96,11.85,11.5,11.85,11.82,1.58,1.57,85.79,1.8,1746.57,152085.03,109805.75,安徽,环境保护,20210120
3062,300326.SZ,凯利泰,6.68,-0.18,-2.62,86314.0,3.21,6.89,6.67,6.85,6.86,1.65,1.2,15.99,1.71,5820.79,478973.59,478760.59,上海,医疗保健,20120613
3063,000915.SZ,华特达因,37.1,-1.0,-2.62,28533.0,3.02,38.17,37.02,38.0,38.1,0.95,1.22,13.27,3.4,10666.29,869369.81,868908.84,山东,化学制药,19990609
3064,300244.SZ,迪安诊断,24.83,-0.67,-2.63,40368.0,3.29,25.58,24.74,25.58,25.5,0.99,0.8,24.28,2.09,10121.96,1556587.82,1248957.47,浙江,医疗保健,20110719
3065,300685.SZ,艾德生物,25.2,-0.68,-2.63,11943.0,3.09,26.0,25.2,25.86,25.88,1.04,0.3,43.76,6.74,3047.39,1003354.47,1001823.57,福建,医疗保健,20170802
3066,301218.SZ,华是科技,22.6,-0.61,-2.63,14182.0,3.45,23.21,22.41,23.21,23.21,0.9,2.53,-294.45,2.86,3228.84,257730.4,126651.46,浙江,软件服务,20220307
3067,001270.SZ,铖昌科技,76.28,-2.06,-2.63,11547.0,2.83,78.22,76.0,77.99,78.34,0.63,1.62,244.55,8.94,8886.85,1194072.81,543535.73,浙江,半导体,20220606
3068,688227.SH,品高股份,25.91,-0.7,-2.63,15623.0,4.21,26.86,25.74,26.5,26.61,0.6,2.48,-45.64,2.06,4096.89,292926.22,163446.23,广东,软件服务,20211230
3069,603798.SH,康普顿,11.84,-0.32,-2.63,22199.0,3.45,12.2,11.78,12.19,12.16,0.99,1.11,17.2,2.09,2656.32,236800.0,236800.0,山东,石油加工,20160406
3070,301139.SZ,元道通信,28.49,-0.77,-2.63,8223.0,3.52,29.49,28.46,29.19,29.26,0.79,2.7,40.43,1.85,2371.2,346383.7,86609.6,新疆,通信设备,20220708
3071,002953.SZ,日丰股份,12.21,-0.33,-2.63,79226.0,3.03,12.54,12.16,12.38,12.54,0.91,4.02,37.23,2.59,9756.71,430190.09,240642.52,广东,电气设备,20190509
3072,000958.SZ,电投产融,4.44,-0.12,-2.63,159893.0,3.29,4.57,4.42,4.56,4.56,1.13,0.3,19.9,1.27,7168.22,2390237.82,2390196.08,河北,多元金融,19991223
3073,000597.SZ,东北制药,5.18,-0.14,-2.63,109629.0,2.82,5.31,5.16,5.31,5.32,1.4,0.82,26.52,1.64,5744.73,742975.83,692387.16,辽宁,化学制药,19960523
3074,603050.SH,DR科林电,15.53,-0.42,-2.63,69493.0,3.2,15.94,15.43,15.94,15.95,1.3,3.06,21.66,2.67,10870.54,352677.2,352677.2,河北,电气设备,20170414
3075,000880.SZ,潍柴重机,10.35,-0.28,-2.63,29007.0,2.73,10.61,10.32,10.61,10.63,0.81,1.79,40.24,1.86,3022.73,342916.82,167837.67,山东,专用机械,19980402
3076,300997.SZ,欢乐家,14.78,-0.4,-2.64,36330.0,4.02,15.29,14.68,15.17,15.18,0.66,4.04,19.5,5.05,5426.23,665100.0,133020.0,广东,软饮料,20210602
3077,300026.SZ,红日药业,5.91,-0.16,-2.64,371829.0,2.97,6.07,5.89,6.07,6.07,0.81,1.38,25.3,2.12,22131.02,1775455.51,1597842.05,天津,中成药,20091030
3078,603928.SH,兴业股份,11.45,-0.31,-2.64,6526.0,3.06,11.79,11.43,11.79,11.76,0.78,0.32,28.91,1.53,758.29,230832.0,230832.0,江苏,化工原料,20161212
3079,000868.SZ,安凯客车,5.17,-0.14,-2.64,126413.0,3.2,5.32,5.15,5.29,5.31,0.72,1.72,-30.63,3052.48,6600.57,379131.18,379131.18,安徽,汽车整车,19970725
3080,002342.SZ,巨力索具,4.06,-0.11,-2.64,84461.0,2.88,4.17,4.05,4.17,4.17,1.54,0.96,478.64,1.57,3455.6,389760.0,357193.72,河北,机械基件,20100126
3081,300504.SZ,天邑股份,18.08,-0.49,-2.64,56993.0,3.5,18.68,18.03,18.51,18.57,0.94,2.67,19.96,2.22,10419.9,492800.92,386547.8,四川,通信设备,20180330
3082,601012.SH,隆基绿能,27.66,-0.75,-2.64,1142122.0,2.64,28.39,27.64,28.39,28.41,0.97,1.51,14.41,3.21,318539.07,20970459.35,20960834.92,陕西,电气设备,20120411
