,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,成交额(万),总市值(万),流通市值(万),所在地域,所属行业,上市日期
994,605299.SH,舒华体育,13.75,0.13,0.95,98776.0,4.41,14.09,13.49,13.61,13.62,1.59,8.7,97.79,4.72,13581.17,565811.12,156132.88,福建,文教休闲,20201215
995,000519.SZ,中兵红箭,18.0,0.17,0.95,210504.0,2.3,18.16,17.75,17.81,17.83,1.07,1.51,-182.79,2.58,37942.19,2506606.17,2504701.05,湖南,专用机械,19931008
996,603036.SH,XD如通股,10.6,0.1,0.95,12474.0,1.24,10.62,10.49,10.51,10.5,0.61,0.61,38.21,1.84,1318.25,218366.39,218366.39,江苏,专用机械,20161209
997,600085.SH,同仁堂,60.59,0.57,0.95,86471.0,2.13,61.0,59.72,60.38,60.02,0.72,0.63,39.69,6.75,52251.8,8309738.32,8309738.32,北京,中成药,19970625
998,605266.SH,健之佳,78.73,0.74,0.95,4186.0,2.83,79.37,77.16,78.0,77.99,0.86,0.72,25.58,2.93,3296.56,780706.62,460262.16,云南,医药商业,20201201
999,002813.SZ,路畅科技,33.03,0.31,0.95,18210.0,2.87,33.12,32.18,32.49,32.72,2.12,1.54,-208.27,10.24,5945.82,396360.0,389803.17,深圳,汽车配件,20161012
1000,688278.SH,特宝生物,45.9,0.43,0.95,10265.0,2.44,46.31,45.2,46.31,45.47,0.81,0.25,55.46,13.29,4700.74,1867212.0,1867212.0,福建,生物制药,20200117
1001,600543.SH,*ST莫高,5.35,0.05,0.94,31447.0,2.08,5.39,5.28,5.28,5.3,0.71,0.98,-119.62,1.79,1678.16,171799.2,171799.2,甘肃,红黄酒,20040324
1002,600892.SH,大晟文化,5.36,0.05,0.94,115325.0,3.58,5.44,5.25,5.35,5.31,1.19,2.06,5213.6,16.77,6205.64,299872.8,299795.27,深圳,影视音像,19960315
1003,301208.SZ,中亦科技,59.02,0.55,0.94,9485.0,2.22,59.3,58.0,58.47,58.47,1.08,5.69,37.18,2.84,5577.9,393466.86,98366.86,北京,软件服务,20220707
1004,002829.SZ,星网宇达,37.6,0.35,0.94,14179.0,2.26,37.75,36.91,37.25,37.25,1.09,1.38,76.53,3.35,5320.67,647270.13,385993.38,北京,航空,20161213
1005,000778.SZ,新兴铸管,4.3,0.04,0.94,404181.0,3.29,4.35,4.21,4.23,4.26,0.61,1.04,12.57,0.68,17368.43,1715725.27,1675329.13,河北,钢加工,19970606
1006,300705.SZ,九典制药,29.12,0.27,0.94,34489.0,3.05,29.72,28.84,28.98,28.85,1.16,1.61,32.61,6.43,10091.04,1003045.47,624372.81,湖南,化学制药,20171010
1007,300621.SZ,维业股份,9.72,0.09,0.93,10178.0,1.77,9.79,9.62,9.66,9.63,0.69,0.52,-59.16,2.61,989.07,202231.11,190342.31,深圳,装修装饰,20170316
1008,002951.SZ,金时科技,9.72,0.09,0.93,28963.0,2.6,9.77,9.52,9.59,9.63,0.54,0.72,-172.63,1.81,2801.93,393660.0,393660.0,四川,广告包装,20190315
1009,000523.SZ,广州浪奇,3.24,0.03,0.93,118673.0,2.8,3.27,3.18,3.2,3.21,0.71,0.86,391.61,3.8,3842.77,594691.78,446096.79,广东,日用化工,19931108
1010,301180.SZ,万祥科技,17.3,0.16,0.93,10797.0,2.92,17.4,16.9,17.1,17.14,1.0,1.87,182.76,5.23,1867.71,692017.3,100108.18,江苏,元器件,20211116
1011,300264.SZ,佳创视讯,6.5,0.06,0.93,232466.0,3.73,6.55,6.31,6.34,6.44,1.5,6.52,-58.17,18.81,15015.24,280057.39,231725.07,深圳,软件服务,20110916
1012,603416.SH,信捷电气,39.05,0.36,0.93,21869.0,4.5,39.81,38.07,38.79,38.69,1.56,1.56,33.51,2.74,8506.19,548886.8,548886.8,江苏,电器仪表,20161221
1013,002561.SZ,徐家汇,8.69,0.08,0.93,51658.0,2.44,8.75,8.54,8.61,8.61,1.02,1.25,45.23,1.64,4484.64,361298.05,358263.52,上海,百货,20110303
1014,301211.SZ,亨迪药业,27.21,0.25,0.93,132356.0,5.12,28.18,26.8,26.98,26.96,0.97,18.41,49.07,3.53,36456.65,783648.0,195644.32,湖北,化学制药,20211222
1015,002737.SZ,葵花药业,27.25,0.25,0.93,93012.0,3.78,27.84,26.82,27.01,27.0,0.85,1.59,9.8,3.94,25440.58,1591400.0,1591400.0,黑龙江,中成药,20141230
1016,600004.SH,白云机场,14.2,0.13,0.92,204146.0,2.91,14.36,13.95,14.06,14.07,1.06,0.86,187.85,1.95,28947.91,3360739.96,3360739.96,广东,机场,20030428
1017,300052.SZ,中青宝,19.68,0.18,0.92,222518.0,4.67,20.3,19.39,19.57,19.5,0.98,8.52,762.06,9.07,44135.7,515337.94,514069.7,深圳,互联网,20100211
1018,600621.SH,华鑫股份,10.94,0.1,0.92,108676.0,3.04,11.17,10.84,10.89,10.84,2.01,1.02,33.44,1.54,11975.57,1160623.83,1160623.83,上海,证券,19921202
1019,300102.SZ,乾照光电,6.57,0.06,0.92,73215.0,1.84,6.59,6.47,6.47,6.51,1.25,0.81,-14.69,1.5,4786.59,599551.66,596735.25,福建,半导体,20100812
1020,601216.SH,君正集团,4.39,0.04,0.92,204127.0,1.38,4.39,4.33,4.36,4.35,1.1,0.24,11.15,1.48,8889.9,3704289.63,3704289.63,内蒙,化工原料,20110222
1021,600355.SH,精伦电子,3.3,0.03,0.92,116047.0,2.75,3.33,3.24,3.29,3.27,1.59,2.36,-33.78,7.89,3834.49,162389.44,162389.44,湖北,元器件,20020613
1022,300935.SZ,盈建科,31.95,0.29,0.92,10807.0,1.61,31.97,31.46,31.66,31.66,0.99,2.71,-38.78,2.8,3430.7,253781.02,127386.13,北京,软件服务,20210120
1023,688157.SH,DR松井股,46.28,0.42,0.92,8736.0,4.08,47.17,45.3,46.26,45.86,1.54,1.78,426.0,4.21,4039.17,517116.46,227405.51,湖南,染料涂料,20200609
1024,600715.SH,文投控股,2.21,0.02,0.91,354971.0,3.2,2.24,2.17,2.18,2.19,1.08,1.91,-18.76,5.25,7856.83,409922.62,409922.62,辽宁,影视音像,19960701
1025,000501.SZ,武商集团,9.97,0.09,0.91,59111.0,2.53,10.1,9.85,9.88,9.88,0.85,0.77,14.54,0.7,5900.34,766685.75,765768.92,湖北,百货,19921120
1026,600970.SH,中材国际,13.3,0.12,0.91,345097.0,2.28,13.3,13.0,13.18,13.18,1.33,1.98,14.23,2.09,45505.5,3514282.17,2317655.86,江苏,建筑工程,20050412
1027,301013.SZ,利和兴,13.3,0.12,0.91,81011.0,4.25,13.46,12.9,13.4,13.18,0.91,4.88,195.64,3.53,10689.62,310878.26,220902.68,深圳,专用机械,20210629
1028,688507.SH,索辰科技,226.32,2.04,0.91,4764.0,4.4,230.1,220.23,224.28,224.28,0.85,5.25,-119.86,3.31,10739.36,935457.51,205428.26,上海,通信设备,20230418
1029,600552.SH,凯盛科技,11.1,0.1,0.91,107453.0,1.91,11.17,10.96,11.0,11.0,0.92,1.2,88.94,2.55,11908.03,1048513.65,993909.68,安徽,元器件,20021108
1030,000665.SZ,湖北广电,5.55,0.05,0.91,160877.0,1.64,5.55,5.46,5.48,5.5,1.26,1.42,-16.36,1.1,8882.6,629508.53,629483.3,湖北,影视音像,19961210
1031,000713.SZ,丰乐种业,8.89,0.08,0.91,81391.0,2.84,8.98,8.73,8.8,8.81,1.39,1.33,170.36,2.82,7229.93,545859.32,545859.32,安徽,种植业,19970422
1032,000670.SZ,盈方微,6.68,0.06,0.91,140083.0,2.57,6.73,6.56,6.62,6.62,0.76,2.3,-131.57,74.44,9308.39,545507.08,407377.87,湖北,元器件,19961217
1033,000831.SZ,中国稀土,31.2,0.28,0.91,108912.0,2.01,31.28,30.66,30.93,30.92,1.06,1.11,393.04,10.07,33825.06,3060373.62,3060373.62,江西,小金属,19980911
1034,600764.SH,中国海防,26.76,0.24,0.9,49614.0,3.05,27.18,26.37,26.52,26.52,1.16,0.7,305.78,2.44,13318.51,1901644.24,1901644.24,北京,船舶,19961104
1035,000966.SZ,长源电力,5.58,0.05,0.9,746776.0,4.52,5.7,5.45,5.49,5.53,1.13,5.71,17.32,1.56,41870.92,1534124.86,729836.83,湖北,火力发电,20000316
1036,603527.SH,众源新材,12.33,0.11,0.9,31655.0,4.26,12.44,11.92,12.1,12.22,1.08,1.3,28.19,2.55,3838.16,300634.99,300634.99,安徽,铜,20170907
1037,600992.SH,贵绳股份,16.84,0.15,0.9,35893.0,1.92,16.94,16.62,16.68,16.69,0.71,1.46,130.2,2.78,6040.22,412731.56,412731.56,贵州,钢加工,20040514
1038,688788.SH,科思科技,41.58,0.37,0.9,4569.0,2.72,42.05,40.93,41.34,41.21,1.18,0.7,-20.4,1.67,1899.36,439699.87,272906.94,深圳,通信设备,20201022
1039,300413.SZ,芒果超媒,29.26,0.26,0.9,216923.0,3.38,29.54,28.56,28.8,29.0,1.58,2.12,25.11,2.82,63139.95,5473729.1,2989494.08,湖南,影视音像,20150121
1040,000989.SZ,九 芝 堂,13.51,0.12,0.9,178050.0,2.46,13.63,13.3,13.39,13.39,0.77,2.71,17.86,3.04,23968.85,1156377.66,888945.24,湖南,中成药,20000628
1041,300635.SZ,中达安,13.52,0.12,0.9,28816.0,4.55,13.84,13.23,13.4,13.4,1.51,2.48,43.81,3.7,3913.82,184307.34,156846.95,广东,建筑工程,20170331
1042,600422.SH,昆药集团,24.82,0.22,0.89,232333.0,6.54,25.98,24.37,24.5,24.6,1.23,3.07,35.9,3.68,58432.47,1881673.12,1878813.83,云南,中成药,20001206
1043,603648.SH,畅联股份,9.04,0.08,0.89,21477.0,2.01,9.1,8.92,8.96,8.96,0.95,0.59,17.63,1.76,1938.66,327621.17,327621.17,上海,仓储物流,20170913
1044,000935.SZ,四川双马,17.09,0.15,0.89,21786.0,2.01,17.19,16.85,16.94,16.94,0.72,0.29,15.39,1.94,3714.96,1304719.53,1304719.53,四川,水泥,19990824
1045,600293.SH,三峡新材,2.28,0.02,0.88,48874.0,2.21,2.29,2.24,2.27,2.26,0.53,0.42,-8.24,1.66,1106.9,264513.07,264513.07,湖北,玻璃,20000919
1046,603297.SH,XD永新光,81.01,0.71,0.88,3299.0,2.08,81.89,80.22,80.92,80.3,1.01,0.3,47.22,5.56,2671.16,894978.23,890862.92,浙江,元器件,20180910
1047,000561.SZ,烽火电子,9.14,0.08,0.88,54030.0,2.43,9.16,8.94,9.02,9.06,1.03,0.9,-73.19,3.1,4920.87,552688.78,550252.39,陕西,通信设备,19940509
1048,688588.SH,凌志软件,16.01,0.14,0.88,43280.0,1.76,16.08,15.8,15.84,15.87,0.9,1.08,40.22,4.69,6899.33,640416.01,640416.01,江苏,软件服务,20200511
1049,688061.SH,灿瑞科技,74.51,0.65,0.88,5820.0,2.41,74.78,73.0,74.01,73.86,0.73,3.19,-1054.61,2.23,4313.99,574524.06,136137.85,上海,半导体,20221018
1050,600498.SH,烽火通信,19.55,0.17,0.88,167769.0,2.48,19.59,19.11,19.22,19.38,0.83,1.48,155.1,2.03,32613.07,2319733.67,2212171.52,湖北,通信设备,20010823
1051,002648.SZ,卫星化学,12.67,0.11,0.88,163117.0,2.23,12.77,12.49,12.5,12.56,1.29,0.48,15.09,1.95,20644.86,4268221.76,4263980.62,浙江,化工原料,20111228
1052,603959.SH,百利科技,10.39,0.09,0.87,75206.0,1.94,10.47,10.27,10.29,10.3,1.18,1.53,18.29,6.99,7798.0,509420.65,509420.65,湖南,建筑工程,20160517
1053,300144.SZ,宋城演艺,12.7,0.11,0.87,329779.0,2.46,12.88,12.57,12.6,12.59,1.87,1.44,137.65,4.36,42020.35,3320661.43,2905300.41,浙江,旅游景点,20101209
1054,002700.SZ,ST浩源,4.62,0.04,0.87,7756.0,1.75,4.62,4.54,4.56,4.58,1.26,0.25,27.33,2.71,355.62,195161.22,145929.83,新疆,供气供热,20120921
1055,688380.SH,中微半导,31.19,0.27,0.87,28750.0,2.43,31.25,30.5,30.82,30.92,1.02,5.06,72.68,4.09,8905.28,1248738.44,177385.98,深圳,半导体,20220805
1056,002331.SZ,皖通科技,6.94,0.06,0.87,34298.0,1.89,6.95,6.82,6.84,6.88,0.85,0.88,-22.26,1.65,2366.77,284710.69,270182.29,安徽,软件服务,20100106
1057,688280.SH,精进电动-UW,8.11,0.07,0.87,39117.0,4.98,8.35,7.95,8.06,8.04,2.14,0.86,-9.84,3.27,3194.47,478669.77,369194.28,北京,汽车配件,20211027
1058,688169.SH,石头科技,302.56,2.61,0.87,7607.0,3.85,302.56,291.01,295.5,299.95,1.5,0.81,34.7,2.9,22551.29,2834733.53,2834733.53,北京,家用电器,20200221
1059,600289.SH,ST信通,2.32,0.02,0.87,41744.0,3.48,2.35,2.27,2.3,2.3,1.52,0.74,-7.43,1.06,967.45,146404.08,131294.06,黑龙江,软件服务,20000720
1060,688281.SH,DR华秦科,195.49,1.68,0.87,2708.0,3.95,198.0,190.35,195.02,193.81,0.84,0.8,76.88,7.04,5289.1,2718614.35,661244.75,陕西,化工原料,20220307
1061,002446.SZ,盛路通信,9.32,0.08,0.87,169782.0,1.84,9.39,9.22,9.26,9.24,1.09,2.01,29.05,2.65,15821.08,851258.4,786437.83,广东,通信设备,20100713
1062,600959.SH,江苏有线,3.51,0.03,0.86,483641.0,3.16,3.55,3.44,3.47,3.48,1.13,0.97,46.75,0.79,16982.41,1755251.91,1755251.91,江苏,影视音像,20150428
1063,301055.SZ,张小泉,14.04,0.12,0.86,11663.0,2.3,14.22,13.9,13.92,13.92,1.36,2.0,64.61,3.34,1641.37,219024.0,82063.8,浙江,家居用品,20210906
1064,002962.SZ,五方光电,11.71,0.1,0.86,45980.0,2.84,11.88,11.55,11.58,11.61,1.32,2.25,70.21,1.94,5377.33,343664.09,239457.42,湖北,元器件,20190917
1065,603722.SH,阿科力,52.86,0.45,0.86,4140.0,2.31,52.86,51.65,52.37,52.41,0.49,0.47,185.25,6.25,2161.5,464837.62,464837.62,江苏,化工原料,20171025
1066,002396.SZ,星网锐捷,21.15,0.18,0.86,152786.0,3.1,21.3,20.65,20.8,20.97,1.21,2.62,38.76,2.04,32157.16,1254046.27,1233637.79,福建,通信设备,20100623
1067,002335.SZ,科华数据,37.61,0.32,0.86,70347.0,3.75,38.18,36.78,37.23,37.29,0.64,1.77,30.24,4.53,26426.1,1735954.96,1494185.67,福建,电气设备,20100113
1068,603611.SH,诺力股份,22.34,0.19,0.86,37549.0,3.21,22.41,21.7,22.28,22.15,0.87,1.41,14.29,2.58,8281.45,596890.7,596890.7,浙江,运输设备,20150128
1069,603042.SH,华脉科技,12.94,0.11,0.86,76219.0,2.96,13.04,12.66,12.77,12.83,1.43,4.75,-26.32,2.18,9844.55,207803.25,207803.25,江苏,通信设备,20170602
1070,600020.SH,中原高速,3.53,0.03,0.86,152659.0,1.71,3.57,3.51,3.53,3.5,1.26,0.68,5.14,0.74,5401.64,793322.26,793322.26,河南,路桥,20030808
1071,688296.SH,和达科技,17.72,0.15,0.85,21199.0,4.38,18.18,17.41,17.6,17.57,0.69,3.6,-111.39,2.57,3780.58,190300.68,104220.4,浙江,软件服务,20210727
1072,600460.SH,士兰微,31.95,0.27,0.85,202948.0,4.42,32.73,31.33,31.4,31.68,1.32,1.43,52.95,5.92,65112.36,4524349.54,4524349.54,浙江,半导体,20030311
1073,605179.SH,一鸣食品,10.67,0.09,0.85,7724.0,1.98,10.69,10.48,10.62,10.58,0.59,1.27,233.66,3.96,817.86,427867.0,65087.0,浙江,乳制品,20201228
1074,300968.SZ,格林精密,8.31,0.07,0.85,29370.0,1.7,8.35,8.21,8.25,8.24,1.11,1.7,-78.2,1.87,2434.72,343518.78,143867.5,广东,元器件,20210415
1075,002990.SZ,盛视科技,37.99,0.32,0.85,26404.0,2.65,38.27,37.27,37.28,37.67,1.01,1.99,34.86,4.56,10010.76,980300.61,503255.14,深圳,软件服务,20200525
1076,603758.SH,秦安股份,9.5,0.08,0.85,37844.0,3.93,9.59,9.22,9.51,9.42,1.56,0.86,17.17,1.81,3571.94,416857.2,416857.2,重庆,汽车配件,20170517
1077,600853.SH,龙建股份,4.77,0.04,0.85,227849.0,3.38,4.81,4.65,4.71,4.73,0.69,2.27,240.37,1.95,10835.32,484108.51,479338.04,黑龙江,建筑工程,19940404
1078,000425.SZ,徐工机械,5.98,0.05,0.84,344753.0,1.52,5.98,5.89,5.9,5.93,0.84,0.73,11.6,1.31,20470.96,7066067.32,2827144.91,江苏,工程机械,19960828
1079,300671.SZ,富满微,43.13,0.36,0.84,34116.0,3.27,43.28,41.88,42.77,42.77,1.16,1.57,-43.96,4.41,14533.62,939045.65,935999.35,深圳,半导体,20170705
1080,300494.SZ,盛天网络,39.73,0.33,0.84,223259.0,6.55,41.18,38.6,38.99,39.4,1.01,10.56,36.71,6.64,89571.36,1079327.42,839706.76,湖北,互联网,20151231
1081,301123.SZ,奕东电子,24.1,0.2,0.84,13359.0,1.3,24.21,23.9,24.0,23.9,0.81,1.75,67.28,1.89,3214.6,562976.0,184163.07,广东,元器件,20220125
1082,000099.SZ,中信海直,8.46,0.07,0.83,242736.0,2.86,8.58,8.34,8.39,8.39,1.54,3.42,23.9,1.32,20545.27,656301.54,600842.01,深圳,空运,20000731
1083,300738.SZ,奥飞数据,10.89,0.09,0.83,294655.0,2.69,11.0,10.71,10.77,10.8,1.48,3.59,58.79,3.61,32028.88,1038430.03,894398.9,广东,电信运营,20180119
1084,688002.SH,睿创微纳,49.65,0.41,0.83,35929.0,2.99,50.19,48.72,49.18,49.24,0.98,0.8,68.04,5.38,17782.92,2220844.5,2220844.5,山东,通信设备,20190722
1085,600829.SH,人民同泰,7.29,0.06,0.83,66648.0,3.46,7.44,7.19,7.25,7.23,1.07,1.15,14.72,1.67,4876.77,422738.79,422738.79,黑龙江,医药商业,19940224
1086,000932.SZ,华菱钢铁,4.86,0.04,0.83,349990.0,1.87,4.86,4.77,4.78,4.82,1.04,0.61,12.19,0.66,16870.13,3357595.39,2778966.08,湖南,普钢,19990803
1087,002153.SZ,石基信息,19.49,0.16,0.83,138816.0,2.74,19.66,19.13,19.19,19.33,0.7,1.13,996.53,5.52,26957.07,4091691.38,2397830.42,北京,软件服务,20070813
1088,300687.SZ,赛意信息,28.03,0.23,0.83,89221.0,5.14,28.93,27.5,27.7,27.8,1.14,2.82,-161.67,4.81,25168.75,1132030.37,886905.57,广东,软件服务,20170803
1089,600859.SH,王府井,20.75,0.17,0.83,74550.0,2.38,20.92,20.43,20.49,20.58,0.85,0.68,26.0,1.22,15396.04,2355227.61,2268949.27,北京,百货,19940506
1090,002022.SZ,科华生物,11.0,0.09,0.82,32487.0,2.2,11.12,10.88,10.91,10.91,1.03,0.63,25.83,1.28,3575.13,565727.78,565563.61,上海,医疗保健,20040721
1091,000008.SZ,神州高铁,2.45,0.02,0.82,720910.0,5.35,2.49,2.36,2.38,2.43,2.23,2.74,-50.5,1.53,17499.31,665512.53,644368.14,北京,运输设备,19920507
1092,300233.SZ,金城医药,19.93,0.16,0.81,29347.0,2.83,20.22,19.66,19.68,19.77,0.87,0.81,38.34,2.13,5842.1,769147.38,718462.87,山东,化学制药,20110622
1093,000505.SZ,京粮控股,7.48,0.06,0.81,31264.0,2.02,7.51,7.36,7.42,7.42,1.12,0.5,36.48,1.75,2331.3,543758.79,464369.89,海南,食品,19921221
1094,688038.SH,中科通达,15.03,0.12,0.8,22485.0,2.28,15.25,14.91,15.0,14.91,1.27,2.8,-249.47,2.43,3396.81,174909.22,120606.1,湖北,软件服务,20210713
1095,000065.SZ,北方国际,15.04,0.12,0.8,233453.0,3.95,15.29,14.7,14.89,14.92,0.96,2.58,19.42,1.95,34916.71,1506634.98,1361613.91,北京,建筑工程,19980605
1096,300670.SZ,大烨智能,8.8,0.07,0.8,142396.0,4.58,8.85,8.45,8.7,8.73,0.55,6.71,-35.09,3.64,12356.74,278890.02,186755.35,江苏,电气设备,20170703
1097,600343.SH,航天动力,10.09,0.08,0.8,53961.0,2.1,10.14,9.93,9.98,10.01,0.96,0.85,-131.94,3.48,5427.31,643950.21,643950.21,陕西,航空,20030408
1098,003029.SZ,吉大正元,32.86,0.26,0.8,57349.0,3.28,33.69,32.62,32.71,32.6,1.05,5.05,511.89,4.5,18968.57,612336.24,372845.47,吉林,软件服务,20201224
1099,300079.SZ,数码视讯,6.32,0.05,0.8,362017.0,1.75,6.36,6.25,6.28,6.27,1.27,2.86,228.57,2.16,22858.43,903133.6,798837.99,北京,通信设备,20100430
1100,688343.SH,云天励飞-U,76.0,0.6,0.8,145394.0,8.08,81.51,75.42,75.8,75.4,1.26,19.51,-74.75,3.29,113557.1,2699016.27,566435.87,深圳,软件服务,20230404
1101,600161.SH,天坛生物,27.9,0.22,0.79,159438.0,1.91,27.9,27.37,27.75,27.68,2.86,0.97,43.88,5.08,44206.89,4597388.61,4597388.61,北京,生物制药,19980616
1102,603005.SH,晶方科技,22.92,0.18,0.79,225385.0,2.68,23.1,22.49,22.75,22.74,1.02,3.46,131.02,3.73,51328.9,1497162.7,1494777.55,江苏,半导体,20140210
1103,688400.SH,凌云光,35.66,0.28,0.79,134199.0,6.95,37.37,34.91,35.0,35.38,1.34,15.36,406.23,4.24,48632.77,1652841.0,311658.43,北京,专用机械,20220706
1104,300026.SZ,红日药业,6.38,0.05,0.79,504471.0,4.11,6.55,6.29,6.33,6.33,0.89,1.87,27.31,2.29,32401.75,1916650.79,1724912.39,天津,中成药,20091030
1105,301139.SZ,元道通信,29.36,0.23,0.79,11765.0,2.37,29.8,29.11,29.26,29.13,1.17,3.87,41.67,1.91,3457.15,356961.23,89254.4,新疆,通信设备,20220708
1106,003040.SZ,楚天龙,19.18,0.15,0.79,55181.0,1.58,19.21,18.91,18.91,19.03,1.39,2.55,51.15,5.98,10549.35,884458.79,415370.53,广东,元器件,20210322
1107,000733.SZ,振华科技,92.2,0.72,0.79,29405.0,2.54,93.5,91.18,91.5,91.48,0.71,0.57,16.33,4.57,27172.83,4798209.41,4795332.77,贵州,元器件,19970703
1108,002413.SZ,雷科防务,5.14,0.04,0.78,192090.0,1.76,5.15,5.06,5.08,5.1,0.89,1.54,103.85,1.64,9829.75,688937.34,642781.45,江苏,通信设备,20100528
1109,605376.SH,博迁新材,33.58,0.26,0.78,18383.0,2.37,33.74,32.95,33.74,33.32,1.18,1.05,1219.24,5.2,6131.65,878452.8,587807.83,江苏,小金属,20201208
1110,002772.SZ,众兴菌业,10.35,0.08,0.78,56895.0,3.21,10.58,10.25,10.27,10.27,1.0,1.47,5.13,1.2,5922.21,406685.44,401940.01,甘肃,种植业,20150626
1111,300719.SZ,安达维尔,12.95,0.1,0.78,65185.0,4.51,13.3,12.72,12.98,12.85,1.3,3.6,1290.9,3.39,8480.6,330517.35,234585.05,北京,航空,20171109
1112,300306.SZ,远方信息,12.95,0.1,0.78,79853.0,3.58,13.15,12.69,12.84,12.85,0.8,5.27,55.59,2.4,10378.39,348301.62,196199.16,浙江,电器仪表,20120329
1113,000586.SZ,汇源通信,12.96,0.1,0.78,39828.0,2.41,13.01,12.7,12.85,12.86,0.51,2.06,123.45,7.87,5137.39,250698.24,250698.24,四川,通信设备,19951220
1114,600418.SH,江淮汽车,11.67,0.09,0.78,293276.0,2.59,11.72,11.42,11.52,11.58,0.84,1.55,43.05,1.85,34017.85,2548739.43,2209495.24,安徽,汽车整车,20010824
1115,603970.SH,中农立华,27.24,0.21,0.78,9763.0,1.96,27.54,27.01,27.01,27.03,0.65,0.51,24.38,3.78,2664.63,523008.26,523008.26,北京,农药化肥,20171116
1116,688687.SH,凯因科技,25.98,0.2,0.78,11216.0,2.79,26.27,25.55,25.78,25.78,0.84,0.95,52.51,2.62,2917.77,444020.08,307075.81,北京,生物制药,20210208
1117,002795.SZ,永和智控,13.01,0.1,0.77,54089.0,2.4,13.12,12.81,13.12,12.91,0.86,1.59,-91.99,6.52,7022.95,579994.9,443544.72,浙江,机械基件,20160428
1118,600694.SH,大商股份,19.52,0.15,0.77,11197.0,1.29,19.54,19.29,19.38,19.37,0.93,0.38,6.69,0.71,2172.44,573338.81,573338.81,辽宁,百货,19931122
1119,002489.SZ,浙江永强,3.91,0.03,0.77,424500.0,3.61,3.99,3.85,3.88,3.88,1.02,2.26,5.24,2.07,16670.1,850712.97,735651.59,浙江,家居用品,20101021
1120,000560.SZ,我爱我家,2.61,0.02,0.77,368303.0,2.32,2.63,2.57,2.58,2.59,1.0,1.64,29.69,0.59,9598.3,614785.72,587200.58,云南,房产服务,19940202
1121,300276.SZ,三丰智能,3.92,0.03,0.77,520660.0,3.08,3.97,3.85,3.89,3.89,0.48,5.29,135.89,2.87,20411.51,549208.85,385661.41,湖北,专用机械,20111115
1122,002901.SZ,大博医疗,34.01,0.26,0.77,13202.0,2.01,34.29,33.61,33.76,33.75,0.97,0.38,60.47,4.6,4490.47,1408080.34,1192322.66,福建,医疗保健,20170922
1123,600079.SH,人福医药,26.26,0.2,0.77,109979.0,3.22,26.63,25.79,26.0,26.06,0.91,0.75,16.11,2.72,28967.19,4287511.01,3827095.41,湖北,化学制药,19970606
1124,603688.SH,石英股份,113.79,0.86,0.76,46705.0,3.48,114.55,110.62,112.53,112.93,0.6,1.29,12.52,10.91,52751.47,4110972.42,4110972.42,江苏,矿物制品,20141031
1125,000725.SZ,京东方Ａ,3.97,0.03,0.76,2435925.0,2.03,4.0,3.92,3.93,3.94,0.86,0.65,153.24,1.2,96728.26,15159867.73,14803640.87,北京,元器件,20010112
1126,300723.SZ,一品红,31.94,0.24,0.76,19199.0,3.47,32.68,31.58,31.7,31.7,0.63,0.97,30.92,6.87,6143.22,1373950.21,633333.78,广东,化学制药,20171116
1127,300541.SZ,先进数通,14.65,0.11,0.76,366243.0,4.4,14.89,14.25,14.38,14.54,1.65,14.37,147.76,3.66,53543.87,451849.07,373389.66,北京,软件服务,20160913
1128,688067.SH,爱威科技,22.74,0.17,0.75,11488.0,4.08,23.3,22.38,22.38,22.57,1.58,2.8,180.2,3.24,2628.81,154632.0,93270.71,湖南,医疗保健,20210616
1129,600630.SH,龙头股份,5.37,0.04,0.75,34566.0,2.06,5.4,5.29,5.33,5.33,0.73,0.81,45.35,3.21,1847.24,228150.68,228150.68,上海,纺织,19930209
1130,001965.SZ,招商公路,9.42,0.07,0.75,72538.0,1.71,9.43,9.27,9.39,9.35,0.71,0.12,10.79,1.04,6802.41,5826443.23,5826443.23,天津,路桥,20171225
1131,601999.SH,出版传媒,6.79,0.05,0.74,193545.0,2.67,6.85,6.67,6.69,6.74,1.13,3.51,-222.23,1.53,13140.69,374071.08,374071.08,辽宁,出版业,20071221
1132,002732.SZ,燕塘乳业,21.75,0.16,0.74,19362.0,3.15,21.94,21.26,21.5,21.59,1.35,1.24,30.23,2.68,4188.9,342236.25,339307.78,广东,乳制品,20141205
1133,300439.SZ,美康生物,12.25,0.09,0.74,46238.0,2.8,12.46,12.12,12.2,12.16,1.58,1.67,16.42,1.82,5696.04,469174.77,339757.34,浙江,医疗保健,20150422
1134,600523.SH,贵航股份,13.62,0.1,0.74,31210.0,1.78,13.65,13.41,13.53,13.52,1.07,0.77,41.4,1.93,4238.73,550672.02,550308.77,贵州,汽车配件,20011227
1135,002977.SZ,天箭科技,38.28,0.28,0.74,6423.0,1.66,38.33,37.7,38.16,38.0,1.17,1.18,59.79,3.54,2450.91,383182.8,208515.23,四川,通信设备,20200317
1136,600056.SH,中国医药,13.8,0.1,0.73,189173.0,2.26,13.89,13.58,13.69,13.7,0.66,1.27,19.2,1.86,26063.38,2064314.05,2063585.04,北京,医药商业,19970515
